data;data (Excel);dia (0 = domingo);0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
2019-02-01;42034.91666666667;5;21,6;24,2;26,5;22,0;26,5;18,8;8,8;8,4;6,3;7,6;7,4;10,7;11,8;7,7;11,4;15,9;11,4;7,9;8,3;9,6;12,9;12,0;21,9;18,6
2019-02-02;42035.91666666667;6;20,9;24,3;31,9;23,1;25,3;12,1;13,4;11,8;11,9;11,0;8,8;6,8;10,2;10,2;13,7;17,6;13,4;5,9;15,5;10,2;;15,8;14,3;17,6
2019-02-03;42036.91666666667;0;16,8;27,3;27,7;23,2;24,5;14,4;14,2;19,5;20,6;17,6;14,1;23,8;9,4;8,2;9,1;12,5;21,5;14,5;15,4;9,1;19,4;12,4;17,4;23,6
2019-02-04;42037.91666666667;1;22,4;29,0;25,3;25,6;35,1;18,9;12,9;8,5;7,3;6,9;23,8;7,1;9,8;14,6;9,8;7,7;7,7;10,9;7,9;10,6;7,0;11,9;15,5;21,5
2019-02-05;42038.91666666667;2;19,4;19,5;18,9;26,1;25,6;18,0;11,4;8,2;7,5;7,2;5,4;11,6;10,4;12,7;7,3;9,6;;8,1;10,6;16,4;12,1;13,3;12,9;19,0
2019-02-06;42039.91666666667;3;24,0;17,7;22,4;19,8;23,4;16,0;9,6;4,8;6,6;10,0;14,2;12,1;;9,2;9,9;6,4;14,1;18,1;21,4;7,2;14,0;8,1;13,4;13,9
2019-02-07;42040.91666666667;4;25,8;22,2;30,9;34,5;21,1;14,4;12,5;10,5;9,2;7,4;7,6;8,0;11,6;7,2;11,0;8,2;5,6;14,5;3,6;16,3;;7,9;15,3;21,6
2019-02-08;42041.91666666667;5;19,1;25,2;20,8;22,4;36,0;17,1;13,7;7,2;8,8;7,4;10,2;6,9;5,4;8,6;6,0;;6,7;8,0;4,7;5,0;15,0;9,7;14,8;17,5
2019-02-09;42042.91666666667;6;20,5;22,9;24,0;24,9;31,6;16,9;14,1;15,4;12,0;12,0;9,1;11,1;10,6;11,9;12,3;8,9;15,3;9,8;13,8;16,3;10,4;24,2;16,9;12,7
2019-02-10;42043.91666666667;0;15,3;23,3;24,3;19,1;24,2;16,5;16,0;18,2;16,5;9,8;14,0;11,6;10,1;13,7;9,4;22,2;18,8;7,8;11,1;10,1;;18,4;9,9;15,3
