data;data (Excel);dia (0 = domingo);0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
2019-02-01;42034.91666666667;5;24,8;;;;26,2;17,4;12,5;10,5;9,6;8,2;11,5;11,2;12,7;8,5;14,4;11,7;12,2;11,5;12,8;12,7;15,1;19,5;19,8;17,1
2019-02-02;42035.91666666667;6;21,8;;;;23,7;19,1;18,0;15,9;13,9;11,7;10,9;13,0;13,6;16,2;15,9;15,4;14,8;14,6;16,4;17,6;12,5;15,0;16,1;19,2
2019-02-03;42036.91666666667;0;22,8;49,3;;;26,3;18,8;22,9;21,1;17,8;14,6;13,5;14,1;14,8;17,0;16,5;14,1;17,2;15,1;14,5;14,0;15,7;22,6;19,9;25,7
2019-02-04;42037.91666666667;1;21,3;;;;24,2;17,1;12,4;10,4;9,4;10,9;10,7;12,3;11,3;11,8;14,7;13,3;14,6;14,7;13,7;17,9;16,1;21,4;18,8;22,7
2019-02-05;42038.91666666667;2;20,8;;;;37,3;20,4;12,0;9,9;10,1;10,0;10,2;11,6;13,9;11,6;12,0;12,9;15,2;12,3;12,8;13,7;16,2;16,8;17,4;17,9
2019-02-06;42039.91666666667;3;23,9;;;;33,7;17,4;11,1;9,5;8,4;10,6;6,2;5,1;11,5;15,0;13,1;10,5;11,2;13,5;9,8;14,3;14,9;21,9;17,7;18,8
2019-02-07;42040.91666666667;4;22,3;;;;30,7;17,8;10,5;6,5;10,8;12,5;11,2;11,1;10,3;13,3;10,9;14,5;12,1;12,0;14,1;15,3;18,4;11,8;19,5;19,1
2019-02-08;42041.91666666667;5;21,9;;;;19,8;16,9;13,9;11,5;11,0;9,2;10,7;12,8;10,7;14,2;15,5;12,2;11,6;13,7;14,5;13,6;15,3;16,1;19,2;17,7
2019-02-09;42042.91666666667;6;23,0;;;;27,9;19,1;19,9;15,3;16,1;13,2;12,9;13,5;11,0;11,1;13,3;13,1;17,3;14,6;15,1;14,1;14,4;16,1;16,1;20,6
2019-02-10;42043.91666666667;0;22,8;22,5;;;21,7;19,0;24,2;17,6;17,6;16,5;19,1;13,6;13,9;13,2;16,8;12,8;17,9;14,3;17,2;15,3;15,6;17,4;16,5;25,3
2019-02-11;42044.91666666667;1;25,7;;;;23,6;17,6;13,4;9,3;10,6;12,5;11,1;13,8;12,5;13,6;11,7;11,5;13,9;15,1;11,7;12,7;18,8;14,9;18,1;23,2
2019-02-12;42045.91666666667;2;19,3;;;;14,5;18,0;12,7;8,2;8,9;11,8;9,8;11,9;13,0;10,6;11,8;11,0;13,3;8,8;10,2;12,2;18,2;17,3;18,7;21,4
2019-02-13;42046.91666666667;3;24,2;;;;25,9;20,8;11,6;7,4;10,1;10,3;10,3;12,2;12,9;10,0;10,0;15,0;11,1;12,2;12,1;13,1;15,5;17,8;19,1;18,1
2019-02-14;42047.91666666667;4;22,7;;;;18,0;19,4;12,1;9,7;10,1;7,8;10,2;14,3;12,0;10,7;12,8;12,7;13,8;11,0;11,3;14,7;14,9;17,3;16,6;16,2
2019-02-15;42048.91666666667;5;22,1;;;;20,6;18,3;12,6;9,4;10,3;11,7;11,4;11,8;10,0;11,1;12,3;12,0;14,2;10,1;11,6;11,6;16,0;14,8;15,8;16,6
2019-02-16;42049.91666666667;6;21,4;;;;23,4;20,8;17,9;15,7;13,7;11,8;12,3;8,9;8,0;13,5;11,9;14,4;16,8;14,6;14,8;14,4;14,9;17,3;18,3;21,2
2019-02-17;42050.91666666667;0;37,1;;;;28,5;26,8;19,1;20,4;18,9;16,1;16,0;18,3;15,1;15,5;19,8;14,5;16,0;18,6;14,7;15,8;19,6;19,9;18,8;18,5
2019-02-18;42051.875;1;27,7;;;;22,6;18,4;13,5;9,4;11,4;10,1;10,7;11,6;14,5;11,9;10,7;12,3;13,0;11,3;11,4;12,7;16,7;24,0;19,6;21,8
2019-02-19;42052.875;2;26,4;;;;22,4;18,1;10,6;8,4;10,9;11,3;12,9;13,4;15,2;10,0;12,0;14,7;10,2;12,0;11,5;13,8;15,2;20,0;18,2;25,6
2019-02-20;42053.875;3;25,0;;;;29,2;17,7;12,8;8,4;9,0;13,5;8,5;11,6;12,5;11,8;12,3;11,3;13,5;11,5;12,5;13,5;14,5;14,0;17,8;20,7
2019-02-21;42054.875;4;19,9;;;;21,0;18,0;11,0;9,0;9,2;9,5;8,4;13,0;6,5;11,6;12,3;14,5;11,8;13,0;13,0;11,0;14,1;17,7;18,5;19,7
2019-02-22;42055.875;5;23,7;;;;23,6;19,1;13,2;9,3;8,1;10,7;9,8;12,0;9,7;13,3;11,0;12,1;12,2;12,6;10,1;14,0;14,9;22,9;17,8;18,5
2019-02-23;42056.875;6;24,4;;;;20,5;22,8;17,5;12,7;10,3;10,1;11,0;10,6;12,6;10,8;14,7;;13,8;;14,0;;30,2;;21,0;
2019-02-24;42057.875;0;21,3;28,7;;;21,0;22,7;21,0;16,4;15,1;15,9;17,0;14,1;14,9;15,4;12,5;15,1;12,4;16,2;18,1;16,7;14,2;14,9;21,6;19,4
2019-02-25;42058.875;1;30,3;;;;26,2;22,5;12,1;7,3;9,3;11,7;11,9;12,2;12,3;11,3;13,0;12,6;13,3;13,2;11,7;14,6;16,5;16,4;19,8;22,8
2019-02-26;42059.875;2;20,8;;;;25,8;19,6;13,1;8,1;10,9;9,9;9,9;12,5;9,2;12,4;14,5;13,4;10,4;9,6;10,7;15,4;16,4;16,2;17,7;21,6
2019-02-27;42060.875;3;27,1;;;;25,4;21,4;12,4;8,9;9,2;11,1;7,2;12,6;9,8;10,5;9,1;11,8;10,3;12,2;12,0;15,5;13,9;17,6;16,9;24,6
