data;data (Excel);dia (0 = domingo);0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
2019-02-01;42034.91666666667;5;22,7;30,5;30,0;27,5;24,0;20,5;14,6;10,5;9,1;7,4;14,0;14,9;12,7;15,9;15,6;19,1;19,1;15,5;15,0;17,9;18,2;18,2;18,9;22,0
2019-02-02;42035.91666666667;6;19,7;26,3;22,3;22,9;23,6;23,9;20,0;15,2;20,5;14,1;12,6;13,7;16,5;20,0;14,8;14,8;15,9;17,9;19,2;20,4;18,9;14,4;21,8;24,8
2019-02-03;42036.91666666667;0;21,8;26,4;20,9;22,4;29,8;25,2;25,6;20,6;21,1;18,5;17,4;18,5;18,1;14,7;19,4;16,9;14,9;19,5;13,6;16,2;17,1;16,0;17,4;26,2
2019-02-04;42037.91666666667;1;23,1;30,1;26,9;29,4;23,0;20,6;13,7;9,6;6,5;7,8;9,2;15,4;15,1;15,8;13,8;15,2;16,9;16,6;17,2;15,1;19,3;19,0;21,5;25,5
2019-02-05;42038.91666666667;2;22,7;28,9;27,7;23,2;26,3;20,3;11,3;5,7;4,6;9,2;11,2;11,7;18,6;14,6;11,6;15,5;16,1;15,8;9,2;17,9;22,7;26,0;17,3;24,6
2019-02-06;42039.91666666667;3;24,3;17,0;20,9;22,7;25,0;23,3;12,4;5,5;4,7;8,2;12,1;3,3;11,6;11,0;13,4;16,9;10,4;14,4;16,9;19,0;18,5;22,6;24,7;22,9
2019-02-07;42040.91666666667;4;23,1;22,2;25,9;32,2;24,9;19,1;10,0;5,8;3,8;6,6;13,3;15,0;16,6;11,4;14,9;15,3;13,2;16,7;15,2;16,5;16,2;19,7;19,4;22,3
2019-02-08;42041.91666666667;5;25,9;33,7;30,4;23,8;21,5;19,1;11,2;6,9;6,9;9,8;15,6;14,8;10,8;13,5;13,8;15,7;15,6;13,6;14,4;15,0;18,5;17,5;23,1;19,8
2019-02-09;42042.91666666667;6;21,3;29,0;23,5;23,3;22,3;21,8;20,7;19,7;16,4;14,5;13,6;14,0;12,7;11,8;12,4;18,6;17,1;17,0;15,8;17,5;17,5;26,2;20,1;26,3
2019-02-10;42043.91666666667;0;26,1;26,5;22,8;25,7;30,6;27,0;19,7;21,7;21,3;16,7;18,5;19,0;19,5;16,7;17,8;15,4;19,8;16,9;21,0;21,7;21,9;17,7;22,1;23,9
2019-02-11;42044.91666666667;1;25,2;32,8;28,2;31,7;21,9;19,8;6,4;4,0;4,7;9,1;13,0;16,6;15,0;13,6;15,8;16,3;17,5;9,1;14,6;14,0;17,5;21,4;20,9;24,1
2019-02-12;42045.91666666667;2;28,4;24,3;27,4;26,2;20,5;20,4;11,6;7,7;3,8;6,6;14,4;14,6;15,0;16,8;16,6;13,1;18,7;14,2;12,2;17,1;17,9;19,1;18,9;20,1
2019-02-13;42046.91666666667;3;26,8;29,2;32,1;25,4;24,4;21,6;11,5;7,2;4,9;7,5;11,2;13,1;12,3;14,1;14,1;14,7;11,9;9,8;14,8;17,4;17,9;21,4;19,2;24,5
2019-02-14;42047.91666666667;4;25,2;30,6;33,5;25,1;26,9;20,0;11,4;6,8;5,9;6,3;6,5;7,1;8,2;8,1;10,2;13,4;14,9;17,4;15,0;12,3;19,4;18,2;15,7;25,1
2019-02-15;42048.91666666667;5;25,9;28,0;24,7;29,9;29,0;25,3;14,3;8,2;4,7;7,4;14,5;13,2;16,3;14,9;11,4;12,5;15,2;15,3;14,9;14,8;18,9;15,9;17,1;26,6
2019-02-16;42049.91666666667;6;23,3;25,6;25,5;26,0;24,3;20,0;22,3;17,5;5,9;4,7;6,8;11,0;10,2;12,9;15,8;20,1;17,7;16,4;20,9;14,3;13,9;17,1;27,2;24,7
2019-02-17;42050.91666666667;0;21,4;24,9;26,5;21,8;29,0;18,8;24,8;17,4;21,1;18,7;18,2;19,8;14,3;16,9;17,6;17,6;16,4;18,4;17,1;20,0;19,3;20,0;23,3;24,8
2019-02-18;42051.875;1;27,9;22,9;34,9;27,8;26,2;22,6;11,0;7,8;7,1;10,8;5,6;15,9;16,0;15,6;10,9;16,1;15,4;15,4;16,8;14,0;19,9;16,4;21,6;30,4
2019-02-19;42052.875;2;22,2;29,7;27,1;30,6;26,8;19,2;12,1;6,1;5,0;6,7;11,7;14,9;14,2;13,2;13,7;14,0;15,2;15,1;10,9;17,3;15,8;19,2;19,4;23,9
