data;data (Excel);dia (0 = domingo);0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
2019-02-01;42034.91666666667;5;24,4;;;;23,0;17,1;11,6;5,6;5,0;6,3;9,7;11,4;12,8;8,0;11,3;9,1;11,0;13,0;10,1;16,1;13,6;17,4;17,5;16,0
2019-02-02;42035.91666666667;6;26,8;;;;25,6;16,9;18,7;16,3;12,7;10,8;8,8;9,6;11,6;11,3;14,9;14,4;14,2;13,4;16,3;14,9;12,9;21,4;14,5;19,5
2019-02-03;42036.91666666667;0;24,2;45,7;;;36,2;22,1;19,1;17,0;18,6;17,4;14,6;14,7;16,0;15,1;17,9;12,7;16,6;14,6;15,9;11,5;15,0;19,4;18,0;18,8
2019-02-04;42037.91666666667;1;20,1;;;;24,0;20,0;11,7;8,1;11,2;6,7;9,2;10,9;12,8;10,9;14,1;14,2;13,1;15,3;12,3;14,3;15,4;19,8;19,9;19,1
2019-02-05;42038.91666666667;2;20,3;;;;28,5;22,2;12,1;6,2;6,5;5,8;8,8;11,0;12,1;13,5;11,7;11,8;13,9;14,1;13,4;14,5;18,9;19,9;17,2;23,2
2019-02-06;42039.91666666667;3;23,1;;;;31,8;18,7;11,9;6,4;6,9;8,4;4,3;5,3;12,9;11,5;12,1;13,9;10,0;9,8;13,3;13,7;13,8;19,8;19,4;16,1
2019-02-07;42040.91666666667;4;29,2;;;;27,6;17,6;11,2;4,5;9,5;10,3;10,5;9,0;8,7;11,7;10,7;12,0;11,1;11,4;12,4;18,2;16,3;18,3;17,5;19,1
2019-02-08;42041.91666666667;5;21,1;;;;19,3;17,6;11,5;9,6;7,0;7,3;11,4;11,3;10,5;12,9;13,5;10,0;12,5;12,2;12,3;10,5;16,0;17,3;18,0;21,0
2019-02-09;42042.91666666667;6;23,0;;;;26,9;20,6;19,9;12,8;13,2;15,1;12,0;10,5;7,6;8,2;11,4;12,0;16,1;13,4;13,3;16,4;13,2;19,5;17,1;18,6
2019-02-10;42043.91666666667;0;29,3;17,7;;;22,6;18,3;20,4;20,1;18,3;15,2;15,1;12,6;13,0;15,2;18,1;14,6;19,0;11,5;17,8;15,2;24,1;16,2;15,9;25,2
2019-02-11;42044.91666666667;1;29,5;;;;27,0;17,4;10,6;7,4;5,2;8,6;7,6;14,7;9,7;7,2;9,9;10,7;16,0;13,1;10,2;14,2;16,9;13,0;18,4;19,8
2019-02-12;42045.91666666667;2;19,9;;;;14,3;15,9;12,4;4,9;8,4;10,1;9,2;9,4;9,3;14,5;10,8;9,9;7,1;5,6;6,6;7,4;18,2;17,3;20,2;22,2
2019-02-13;42046.91666666667;3;27,6;;;;27,6;21,3;16,0;4,4;8,1;7,8;10,5;8,8;8,3;7,7;8,3;9,7;6,5;6,5;11,3;14,7;14,1;17,3;18,4;17,0
2019-02-14;42047.91666666667;4;19,6;;;;21,3;18,5;8,7;6,4;5,4;5,0;8,5;12,8;6,7;10,3;9,8;10,5;8,5;10,1;8,5;14,7;15,2;17,1;17,0;17,1
