data;data (Excel);dia (0 = domingo);0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
2019-02-14;42047.91666666667;4;36,0;31,1;39,9;43,6;37,0;34,4;26,6;20,5;25,9;23,7;23,0;20,5;31,8;24,1;19,2;26,0;24,6;23,1;18,8;26,1;41,8;23,8;26,5;27,2
2019-02-15;42048.91666666667;5;37,2;34,6;36,7;40,3;35,5;32,9;24,4;11,9;23,5;27,2;19,4;23,8;18,7;19,6;17,9;15,3;23,2;23,7;12,9;19,0;25,9;18,6;22,8;25,2
2019-02-16;42049.91666666667;6;25,3;37,3;29,0;39,9;39,5;32,3;29,4;22,7;23,9;26,7;23,3;25,8;27,1;17,8;27,0;25,0;25,8;14,8;24,3;12,1;35,5;25,1;19,6;33,1
2019-02-17;42050.91666666667;0;35,4;34,9;37,3;36,4;35,0;31,8;28,5;25,6;37,6;30,4;33,7;23,3;26,4;38,5;26,6;22,1;27,5;29,3;23,6;24,1;24,9;21,7;28,4;29,8
2019-02-18;42051.875;1;35,2;42,3;40,5;35,5;34,5;31,6;28,0;25,9;17,4;20,6;20,6;26,6;22,2;35,1;21,7;30,0;29,6;21,9;15,5;29,1;;30,0;29,1;29,2
2019-02-19;42052.875;2;34,1;36,3;34,3;38,3;41,5;30,3;22,0;21,7;21,3;21,1;18,2;28,4;17,2;17,9;24,8;23,4;17,2;16,8;15,2;15,8;18,6;26,1;23,6;33,7
2019-02-20;42053.875;3;32,0;32,5;40,6;35,8;31,8;29,9;30,3;14,2;24,8;20,5;24,2;24,5;22,8;29,1;21,7;28,5;23,1;19,6;18,1;19,5;22,2;23,1;25,2;28,3
2019-02-21;42054.875;4;30,5;30,8;36,2;38,0;29,8;30,8;22,3;22,7;25,2;27,1;30,7;25,3;33,6;22,4;18,4;21,5;24,3;16,5;24,4;13,7;28,6;25,8;27,9;27,5
2019-02-22;42055.875;5;34,7;41,7;42,1;43,1;35,1;33,7;30,1;21,6;12,3;22,6;23,9;25,7;19,9;25,8;21,2;25,1;21,6;30,6;;11,5;22,8;26,6;22,6;30,4
2019-02-23;42056.875;6;35,5;38,2;40,3;42,5;42,7;30,9;36,1;29,1;29,2;17,9;25,3;14,2;22,8;;;23,1;19,8;;18,1;;;;23,4;
2019-02-24;42057.875;0;31,9;31,3;38,0;37,1;42,8;32,5;32,3;34,7;31,5;33,3;17,2;31,3;33,4;26,9;30,3;26,2;29,1;37,3;30,1;23,9;19,8;23,4;25,6;29,9
2019-02-25;42058.875;1;40,4;30,7;41,3;39,8;36,8;29,6;26,9;26,2;11,6;28,0;24,5;20,4;17,7;27,0;18,8;27,0;23,3;24,1;19,9;19,4;27,0;27,4;22,7;23,7
2019-02-26;42059.875;2;31,3;37,8;29,0;37,9;32,1;35,7;19,9;19,3;19,2;23,0;15,8;21,0;34,0;26,1;23,5;24,7;20,6;10,8;21,1;16,3;25,5;26,4;24,3;28,7
2019-02-27;42060.875;3;36,7;38,6;35,1;34,4;29,6;32,1;34,4;13,1;17,0;16,9;22,3;24,6;21,5;24,6;18,9;26,4;23,7;24,3;25,2;22,5;33,1;;27,0;28,8
