data;data (Excel);dia (0 = domingo);0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
2019-02-01;42034.91666666667;5;28,6;28,8;;;32,5;17,2;13,8;11,7;11,8;14,4;13,3;18,5;12,2;12,6;11,5;15,3;13,3;13,9;10,9;15,9;12,7;21,8;16,8;20,7
2019-02-02;42035.91666666667;6;24,5;34,4;;;28,7;21,8;16,4;14,2;12,7;11,9;14,3;12,7;19,8;16,5;16,5;21,0;17,4;17,0;15,8;16,3;12,4;13,3;20,4;20,7
2019-02-03;42036.91666666667;0;20,5;21,8;;;29,1;25,9;20,1;21,1;20,4;18,6;17,4;18,8;16,2;17,1;19,3;17,9;15,9;18,0;14,9;12,5;21,1;20,7;19,9;21,6
2019-02-04;42037.91666666667;1;29,7;20,3;;;23,3;15,7;12,0;12,9;14,1;14,4;15,7;16,4;17,9;15,8;13,5;14,9;16,0;13,3;13,0;13,3;16,9;17,9;18,1;27,2
2019-02-05;42038.91666666667;2;22,0;36,9;;;25,4;20,2;10,9;12,3;13,4;15,9;14,4;13,2;13,2;11,6;14,2;17,0;15,1;14,6;16,7;19,0;17,1;21,0;19,8;19,1
2019-02-06;42039.91666666667;3;27,5;29,7;;;22,5;19,2;10,2;13,7;12,3;15,1;12,5;9,7;14,5;12,1;12,9;13,5;14,8;13,5;15,5;16,0;19,2;23,0;18,6;23,8
2019-02-07;42040.91666666667;4;29,7;35,0;;;23,1;15,6;14,5;12,5;11,2;13,1;13,4;10,7;14,1;14,2;16,2;10,5;13,8;15,3;14,1;16,1;16,2;16,9;16,3;16,1
2019-02-08;42041.91666666667;5;24,9;31,5;;;21,6;19,2;12,8;11,5;11,2;12,3;12,1;13,4;16,0;14,0;13,7;17,6;13,5;16,8;14,6;12,8;17,7;16,0;11,3;21,1
2019-02-09;42042.91666666667;6;17,7;18,4;;;39,3;24,3;18,7;13,5;16,4;14,9;16,0;16,1;13,7;12,5;13,9;15,0;14,5;18,3;11,6;13,0;17,9;16,6;19,1;26,1
2019-02-10;42043.91666666667;0;21,6;29,5;;;18,8;20,4;25,0;18,4;19,2;16,6;14,5;17,3;15,9;16,3;16,3;17,1;16,9;21,9;15,9;17,7;16,5;20,1;19,8;24,5
2019-02-11;42044.91666666667;1;25,1;24,8;;;20,5;17,1;13,5;9,2;15,3;11,7;13,0;15,1;13,0;16,3;15,8;15,0;14,3;13,6;14,2;12,3;14,8;19,4;22,1;24,4
2019-02-12;42045.91666666667;2;22,7;35,5;;;22,1;19,6;12,3;13,9;15,3;14,0;13,7;14,1;13,1;12,7;14,8;14,3;18,1;14,6;13,8;12,9;15,8;17,5;19,5;24,6
2019-02-13;42046.91666666667;3;30,0;26,8;;;18,7;18,7;11,3;11,8;13,0;13,5;13,9;17,4;12,1;15,6;13,2;11,9;15,4;11,7;14,4;15,9;15,9;22,0;18,2;24,0
2019-02-14;42047.91666666667;4;23,1;24,6;;;18,9;17,1;12,5;11,7;8,5;14,1;14,7;11,9;12,1;15,8;15,1;15,8;13,4;12,8;12,3;14,7;13,9;17,6;17,0;25,7
2019-02-15;42048.91666666667;5;21,2;23,7;;;35,0;20,2;12,7;9,9;12,9;14,5;13,6;11,5;13,4;12,6;13,6;13,7;12,5;14,2;12,0;13,9;18,7;15,4;16,1;18,0
2019-02-16;42049.91666666667;6;24,6;27,4;;;23,9;23,7;16,7;15,9;14,5;17,3;18,8;18,4;13,7;17,0;13,9;12,8;15,5;15,0;12,4;9,2;10,1;16,0;22,2;24,3
2019-02-17;42050.91666666667;0;34,7;;;;34,4;22,9;21,8;19,6;18,6;19,3;14,9;16,0;14,2;18,6;18,2;18,6;17,9;20,6;16,0;17,5;16,6;26,7;22,8;19,7
2019-02-18;42051.875;1;27,8;16,4;;;26,3;21,6;11,5;9,6;10,5;13,8;15,6;15,0;14,7;14,8;13,4;13,6;13,1;15,3;14,6;15,2;15,5;17,9;22,2;26,5
2019-02-19;42052.875;2;25,0;23,4;;;24,6;17,6;13,3;11,8;12,2;15,6;13,6;14,6;12,8;14,6;13,7;15,2;14,3;14,0;12,3;13,2;18,5;22,5;17,7;17,7
2019-02-20;42053.875;3;27,3;27,2;;;23,3;19,9;8,3;13,1;10,3;11,9;11,0;17,7;15,8;13,9;17,4;11,8;15,4;13,3;15,2;15,9;12,9;18,7;20,3;24,4
2019-02-21;42054.875;4;23,6;26,5;;;16,9;21,5;13,8;12,0;14,6;15,4;13,4;14,7;15,0;13,6;14,3;16,1;12,8;14,7;10,3;14,3;13,5;18,3;20,9;22,4
2019-02-22;42055.875;5;25,6;32,5;;;19,4;16,0;14,7;12,3;11,5;13,6;12,3;18,8;17,7;13,7;15,9;12,5;12,5;14,1;14,5;13,3;15,4;17,1;21,0;18,3
2019-02-23;42056.875;6;22,4;33,9;;;43,3;20,7;19,2;12,4;16,7;14,7;12,6;11,1;17,1;15,2;13,3;;15,6;;10,6;;12,1;;18,6;
2019-02-24;42057.875;0;23,5;28,6;;;24,0;21,0;21,4;16,6;20,8;16,5;15,3;14,8;17,7;15,9;15,6;15,9;21,1;15,8;18,8;23,0;17,4;11,3;19,2;19,0
2019-02-25;42058.875;1;19,5;21,3;15,4;;18,2;17,5;15,3;11,6;14,6;16,7;14,8;16,8;16,4;15,7;12,0;13,8;15,5;12,5;11,8;15,4;16,6;18,1;14,3;21,8
2019-02-26;42059.875;2;20,6;30,1;;;16,9;20,5;13,9;11,6;13,3;13,6;13,8;16,7;17,0;16,2;15,5;12,6;17,9;16,1;15,3;16,6;16,3;19,7;23,8;21,9
2019-02-27;42060.875;3;22,8;35,6;;;24,8;21,8;12,0;11,7;11,5;15,1;13,6;14,4;16,5;14,3;13,1;14,6;12,4;14,4;13,2;14,4;20,6;15,2;18,8;28,9
