data;data (Excel);dia (0 = domingo);0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
2019-02-01;42034.91666666667;5;26,6;34,3;;;22,3;22,7;15,6;11,7;12,4;11,2;5,0;5,5;4,2;5,4;13,6;10,2;9,8;8,9;11,5;15,9;8,8;9,2;17,4;20,6
2019-02-02;42035.91666666667;6;20,8;34,0;27,4;;23,0;22,5;18,9;21,7;14,4;10,1;6,8;4,7;6,4;4,3;5,4;6,4;5,0;6,7;5,5;6,6;7,3;9,4;15,8;19,1
2019-02-03;42036.91666666667;0;22,4;19,4;24,6;;23,6;24,9;22,5;19,1;18,3;15,8;10,7;8,3;10,5;13,6;12,8;11,9;13,1;15,5;8,4;10,5;10,9;14,6;20,3;24,2
2019-02-04;42037.91666666667;1;21,7;23,5;;;26,8;16,6;11,7;9,2;13,6;11,6;7,3;7,8;5,9;5,1;7,5;5,3;7,1;11,1;13,6;16,4;17,5;17,6;20,6;27,4
2019-02-05;42038.91666666667;2;22,0;21,5;;26,8;24,0;17,4;14,3;11,1;15,3;7,3;6,2;7,2;6,8;4,9;4,6;5,0;9,2;12,6;13,7;10,8;16,6;17,2;18,8;25,9
2019-02-06;42039.91666666667;3;20,5;37,8;;;24,6;20,5;12,8;7,3;14,8;8,6;6,0;7,0;4,2;2,7;5,6;5,8;6,9;9,9;12,8;18,8;9,9;16,9;20,8;21,4
2019-02-07;42040.91666666667;4;22,1;30,6;;;28,6;21,0;12,1;14,7;16,0;14,0;13,4;13,0;12,1;7,6;15,0;13,5;15,6;13,4;16,4;13,3;17,4;16,7;21,3;22,7
2019-02-08;42041.91666666667;5;23,0;27,0;;;23,3;19,9;13,9;9,9;15,6;15,2;13,8;9,8;6,5;5,4;13,4;12,9;11,0;8,0;9,5;13,2;15,6;15,1;19,5;22,1
2019-02-09;42042.91666666667;6;16,6;31,4;;;28,6;22,3;20,0;17,3;17,3;15,1;16,6;12,6;13,3;11,3;14,0;13,4;12,5;14,0;14,9;16,8;14,6;17,0;17,7;20,8
2019-02-10;42043.91666666667;0;20,2;22,4;;;27,1;27,4;23,8;21,0;19,8;18,0;16,7;16,7;17,7;14,5;17,8;18,9;17,4;18,2;16,5;18,0;17,0;20,4;17,6;21,2
2019-02-11;42044.91666666667;1;27,2;29,6;;;27,0;21,1;14,5;10,0;14,0;15,9;15,3;12,8;9,0;14,3;14,1;11,2;15,3;14,4;13,4;12,4;17,8;20,7;22,5;26,5
