data;data (Excel);dia (0 = domingo);0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
2019-02-11;42044.91666666667;1;29,7;22,7;;;21,8;15,3;9,3;9,0;7,5;8,5;13,7;12,3;10,4;12,2;13,9;14,3;8,9;13,0;10,0;15,0;18,5;15,1;20,0;17,1
2019-02-12;42045.91666666667;2;30,0;26,7;;;31,3;15,2;9,3;9,9;7,4;9,5;12,8;13,7;14,5;11,9;13,0;14,0;12,6;10,0;9,9;11,2;11,1;15,6;26,1;14,0
2019-02-13;42046.91666666667;3;24,4;28,4;;;23,4;13,9;7,9;8,3;6,3;9,3;10,9;14,8;11,7;12,3;12,4;14,2;10,5;10,0;11,3;11,3;12,6;15,2;17,1;17,7
2019-02-14;42047.91666666667;4;20,5;28,7;;;20,2;13,6;11,1;10,0;7,3;10,6;11,9;13,9;13,1;13,5;12,5;12,8;10,3;9,0;10,7;10,9;12,9;21,1;17,3;15,2
2019-02-15;42048.91666666667;5;22,6;27,0;;;20,3;12,2;9,4;7,9;7,0;10,0;11,5;11,8;11,1;8,8;9,2;12,2;9,9;9,4;9,8;9,6;11,3;7,3;14,1;13,5
2019-02-16;42049.91666666667;6;19,1;20,1;;;29,1;12,3;14,3;8,6;11,6;5,4;10,6;8,5;9,9;12,0;11,2;12,8;14,4;10,6;11,0;9,9;10,4;14,7;16,0;18,4
2019-02-17;42050.91666666667;0;23,7;;;;24,2;22,5;24,5;16,0;16,7;13,2;18,0;14,3;12,2;8,8;19,7;16,2;13,0;13,2;16,7;14,6;13,7;16,3;15,5;21,2
2019-02-18;42051.875;1;23,0;26,4;;;25,1;18,7;12,1;7,2;8,3;10,9;12,6;12,5;12,8;11,2;13,0;15,0;11,8;9,4;11,8;10,0;14,3;16,1;15,2;27,8
2019-02-19;42052.875;2;22,3;22,2;;;25,4;23,8;9,9;7,8;5,2;12,1;10,7;13,3;12,9;14,1;13,7;14,3;12,5;12,3;9,4;9,8;15,5;16,6;15,9;18,3
2019-02-20;42053.875;3;27,3;16,3;;;25,9;17,3;9,9;9,4;10,7;8,5;11,8;10,9;13,6;8,4;11,8;13,9;10,5;8,4;10,4;9,3;11,1;16,8;15,1;19,0
2019-02-21;42054.875;4;21,3;17,4;;;16,7;16,1;11,5;10,7;8,8;12,1;8,9;12,9;12,1;8,9;10,4;13,5;11,0;10,7;10,0;9,4;16,3;13,1;17,5;25,9
2019-02-22;42055.875;5;25,5;20,4;;;17,5;22,4;7,3;6,0;4,8;8,6;5,4;12,8;10,8;10,1;9,5;11,5;11,1;9,4;10,4;9,0;13,7;16,7;16,6;21,7
2019-02-23;42056.875;6;17,9;24,2;;;23,5;21,1;15,7;15,4;7,3;6,8;9,7;11,8;12,3;12,7;13,3;;20,1;22,7;11,4;16,6;17,3;;10,5;
2019-02-24;42057.875;0;25,3;23,6;;;28,9;22,0;23,9;17,7;13,6;15,7;15,4;10,9;11,7;11,7;17,0;12,4;12,6;14,3;13,4;12,0;12,8;16,4;16,2;21,6
2019-02-25;42058.875;1;25,6;22,4;;;22,7;20,8;9,2;10,4;7,4;12,0;11,9;9,9;11,5;12,1;11,8;12,8;13,3;10,0;10,6;11,1;13,3;16,1;18,7;18,6
2019-02-26;42059.875;2;22,9;23,0;;;23,2;18,0;7,3;7,1;7,0;12,2;11,9;17,2;10,1;7,3;6,6;6,0;6,0;5,9;6,2;6,5;7,5;8,4;8,7;19,9
2019-02-27;42060.875;3;21,4;31,9;;;26,4;17,3;7,5;8,8;7,9;10,1;10,0;12,1;8,7;9,9;10,0;13,0;11,8;11,0;12,1;12,3;12,7;15,1;12,9;20,5
