data;data (Excel);dia (0 = domingo);0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
2019-02-01;42034.91666666667;5;30,8;27,3;37,2;28,8;24,8;26,0;25,9;15,7;14,3;17,0;13,5;20,5;20,4;16,8;26,8;23,6;18,8;22,8;15,3;16,9;17,1;19,9;25,8;24,2
2019-02-02;42035.91666666667;6;29,8;29,8;38,3;30,5;28,9;31,1;27,6;19,4;25,3;21,3;27,2;17,4;21,9;21,7;22,4;23,9;24,4;21,3;21,2;19,7;24,6;17,9;25,5;30,7
2019-02-03;42036.91666666667;0;29,4;32,6;26,7;31,3;32,0;28,6;25,7;25,2;31,7;26,3;22,8;19,4;22,1;20,5;22,2;16,2;31,3;14,4;20,0;21,4;25,8;23,9;21,2;22,8
2019-02-04;42037.91666666667;1;26,9;36,0;30,8;33,6;29,4;26,9;19,9;27,0;15,8;11,9;19,3;19,2;19,7;25,1;20,3;18,7;24,7;16,3;13,8;21,5;17,6;24,2;23,0;23,4
2019-02-05;42038.91666666667;2;26,6;29,9;30,7;33,0;30,7;28,3;19,2;17,2;16,1;10,2;16,5;26,5;20,6;16,9;19,6;20,0;21,1;15,9;15,9;17,6;28,2;21,7;23,0;29,0
2019-02-06;42039.91666666667;3;28,9;31,6;29,7;36,0;31,0;31,9;20,8;18,7;15,1;14,7;18,8;16,1;;19,8;21,2;17,8;20,0;18,1;18,6;22,5;15,6;28,4;26,3;23,1
2019-02-07;42040.91666666667;4;28,5;41,9;35,5;33,9;29,8;29,4;21,1;14,8;11,0;16,9;19,0;22,2;23,5;28,2;18,5;22,2;17,1;20,6;13,9;18,2;26,9;22,6;23,3;25,3
2019-02-08;42041.91666666667;5;29,6;38,4;30,1;29,6;34,5;26,4;25,6;16,1;14,8;18,2;18,9;19,2;20,0;20,3;23,7;30,2;22,5;17,4;14,9;19,3;20,7;21,4;19,3;24,3
2019-02-09;42042.91666666667;6;23,4;32,6;29,8;30,4;33,5;28,4;27,2;29,9;25,0;21,1;19,9;21,2;11,5;21,4;18,9;24,9;23,0;18,0;20,6;22,2;16,2;23,7;21,1;27,4
2019-02-10;42043.91666666667;0;26,7;38,7;27,3;28,5;30,2;26,1;26,0;25,4;24,5;21,5;20,9;26,1;20,0;19,9;20,0;25,2;28,8;26,1;16,9;18,4;17,8;19,7;28,0;26,2
2019-02-11;42044.91666666667;1;26,4;36,0;29,9;33,4;33,9;26,6;20,7;16,0;10,7;19,3;16,4;19,7;22,2;18,5;23,8;18,8;30,3;25,6;19,6;14,3;18,9;23,5;23,0;23,3
2019-02-12;42045.91666666667;2;27,0;27,6;43,0;35,8;27,4;28,6;28,3;17,3;14,0;15,5;20,4;20,2;21,2;23,1;17,2;18,4;18,8;19,6;17,5;17,8;25,0;16,9;24,3;24,7
2019-02-13;42046.91666666667;3;26,4;35,8;33,8;39,0;30,0;25,3;25,2;11,9;8,7;16,5;25,3;21,2;19,9;9,7;17,3;19,5;18,1;18,8;11,8;15,5;16,3;24,7;25,1;32,2
2019-02-14;42047.91666666667;4;28,1;29,1;35,3;39,2;28,9;32,8;23,1;12,6;17,3;18,0;21,4;16,8;23,7;16,9;23,5;22,2;19,3;24,8;16,7;17,1;21,7;22,9;17,1;23,1
2019-02-15;42048.91666666667;5;27,6;27,2;36,4;30,0;34,4;31,5;22,3;8,2;9,8;21,4;23,3;19,8;18,7;20,7;15,8;13,7;15,7;16,1;14,0;15,3;19,1;15,5;22,5;23,2
2019-02-16;42049.91666666667;6;21,6;35,3;29,0;33,7;28,1;27,9;27,3;18,6;20,0;20,6;18,5;17,6;20,7;16,1;24,8;24,1;23,8;14,8;18,6;16,2;28,1;18,2;17,7;27,7
