36;1;Wed Jul 18 01:18:36 2018;332;01:18;52263;TRUE;2018-07-18T04:18:18Z;-23.6278815;-46.606098
37;1;Wed Jul 18 01:19:07 2018;332;01:19;52263;TRUE;2018-07-18T04:19:03Z;-23.6278815;-46.606098
38;1;Wed Jul 18 01:19:37 2018;332;01:19;52263;TRUE;2018-07-18T04:19:03Z;-23.6278815;-46.606098
39;1;Wed Jul 18 01:20:06 2018;332;01:20;52263;TRUE;2018-07-18T04:19:48Z;-23.6278815;-46.606098
40;1;Wed Jul 18 01:20:36 2018;332;01:20;52263;TRUE;2018-07-18T04:20:33Z;-23.6278815;-46.606098
41;1;Wed Jul 18 01:21:06 2018;332;01:21;52263;TRUE;2018-07-18T04:20:33Z;-23.6278815;-46.606098
42;1;Wed Jul 18 01:21:36 2018;332;01:21;52263;TRUE;2018-07-18T04:21:18Z;-23.6278815;-46.606098
43;1;Wed Jul 18 01:22:06 2018;332;01:22;52263;TRUE;2018-07-18T04:22:03Z;-23.6278815;-46.606098
44;1;Wed Jul 18 01:22:36 2018;332;01:22;52263;TRUE;2018-07-18T04:22:03Z;-23.6278815;-46.606098
45;1;Wed Jul 18 01:23:06 2018;332;01:23;52263;TRUE;2018-07-18T04:22:48Z;-23.6278815;-46.606098
46;1;Wed Jul 18 01:23:36 2018;332;01:23;52263;TRUE;2018-07-18T04:23:33Z;-23.6278815;-46.606098
47;1;Wed Jul 18 01:24:07 2018;332;01:24;52263;TRUE;2018-07-18T04:23:33Z;-23.6278815;-46.606098
48;1;Wed Jul 18 01:24:36 2018;332;01:24;52263;TRUE;2018-07-18T04:24:18Z;-23.6278815;-46.606098
49;1;Wed Jul 18 01:25:06 2018;332;01:25;52263;TRUE;2018-07-18T04:25:03Z;-23.6278815;-46.606098
50;1;Wed Jul 18 01:25:37 2018;332;01:25;52263;TRUE;2018-07-18T04:25:03Z;-23.6278815;-46.606098
51;1;Wed Jul 18 01:26:06 2018;332;01:26;52263;TRUE;2018-07-18T04:25:48Z;-23.6278815;-46.606098
