y2;y3;y4;y5;y6;y7;y8;y9;y10;y11;y12;y13;y14;y15;y16;y17;y18;y19;y20;y21;y22;y23;y24;y25;y26;y27;y28;y29;y30;y31;y32;y33;y34;y35;y36;yTotal
165,5309295654297;109,42967987060547;91,61100006103516;156,83444213867188;65,54011535644531;163,7058563232422;114,4464340209961;114,018310546875;137,7335968017578;276,93988037109375;9,970267295837402;30,619155883789062;60,58442306518555;46,8536376953125;48,4192008972168;56,21702194213867;91,35736846923828;103,49488830566406;90,0185546875;139,85226440429688;87,37969970703125;45,04507827758789;53,517459869384766;29,805959701538086;9,673574447631836;85,27873229980469;108,21672058105469;58,824981689453125;102,68063354492188;80,29463195800781;102,15676879882812;48,13365173339844;186,09991455078125;14,23971176147461;384,27423095703125;2793,279052734375
163,37318420410156;111,85769653320312;94,46569061279297;162,70413208007812;65,33537292480469;164,75518798828125;112,47412109375;111,7453842163086;135,4000701904297;272,9068603515625;9,862076759338379;30,449172973632812;59,321327209472656;46,264251708984375;47,90734100341797;55,2392692565918;89,11238098144531;102,25727844238281;88,9658432006836;138,4933319091797;86,861083984375;44,39760208129883;52,352535247802734;29,268728256225586;9,428924560546875;83,35209655761719;106,43663024902344;57,6770133972168;100,48809051513672;78,6339340209961;100,16331481933594;47,17640686035156;184,89202880859375;13,898286819458008;381,130615234375;2789,762939453125
151,52874755859375;102,92608642578125;82,24491882324219;137,96694946289062;61,31925964355469;150,2249298095703;111,47848510742188;114,95724487304688;138,320556640625;279,2030334472656;9,68047046661377;29,433359146118164;57,7899169921875;46,70734405517578;48,586402893066406;56,03504180908203;84,17981719970703;103,9598388671875;90,70216369628906;139,78204345703125;87,43968963623047;43,96263885498047;51,83964157104492;28,916919708251953;9,360715866088867;83,45924377441406;107,557373046875;56,479270935058594;101,18511962890625;76,75357818603516;100,67985534667969;48,3916015625;186,78494262695312;13,863237380981445;362,74566650390625;2788,78173828125
137,46241760253906;95,58838653564453;76,52439880371094;128,53829956054688;55,97475051879883;131,262451171875;98,95758056640625;109,01744842529297;128,9289093017578;269,1528625488281;9,458074569702148;28,122840881347656;55,32603073120117;44,5355224609375;47,1008186340332;53,60075759887695;77,91268157958984;101,09781646728516;88,85552215576172;135,97677612304688;85,02388000488281;42,17680358886719;48,31620788574219;26,016666412353516;8,5772066116333;76,22869110107422;102,4521484375;53,1634521484375;94,42681121826172;71,87614440917969;88,69733428955078;46,41651153564453;184,30918884277344;13,224392890930176;347,6192626953125;2722,397216796875
128,3385772705078;92,54790496826172;75,50474548339844;126,19956970214844;51,11614990234375;112,43756103515625;88,33211517333984;94,20634460449219;110,18132019042969;243,10012817382812;9,179986953735352;27,14599609375;53,841468811035156;39,33794403076172;44,06900405883789;50,304683685302734;72,43689727783203;96,60621643066406;83,878662109375;121,2347183227539;81,08216094970703;35,90087127685547;40,96451187133789;22,325679779052734;7,223857879638672;63,99424362182617;86,7640380859375;47,87002944946289;82,1488037109375;64,17230987548828;72,6090087890625;38,44659423828125;171,23843383789062;11,241948127746582;334,2636413574219;2553,46923828125
128,07098388671875;93,16017150878906;74,27774810791016;124,99252319335938;51,73384094238281;112,89270782470703;86,25047302246094;95,12115478515625;110,80032348632812;248,14498901367188;9,187466621398926;27,083602905273438;53,78202438354492;39,44152069091797;44,322959899902344;50,13778305053711;72,2669906616211;97,99571990966797;83,97482299804688;124,26811218261719;81,40474700927734;36,780433654785156;41,489967346191406;22,377424240112305;7,23508882522583;64,5079345703125;89,82354736328125;48,09129333496094;81,80377197265625;65,05343627929688;72,12723541259766;38,82701110839844;172,22073364257812;11,485435485839844;333,8565673828125;2538,11376953125
127,11648559570312;91,78758239746094;73,67152404785156;124,7070541381836;50,990203857421875;112,93404388427734;82,4299087524414;79,75560760498047;94,64431762695312;218,02020263671875;9,203106880187988;27,017152786254883;53,75886154174805;38,55023193359375;42,95368576049805;49,45499038696289;72,02704620361328;94,62931823730469;75,05854034423828;118,10545349121094;75,44764709472656;37,550411224365234;42,10109329223633;21,973052978515625;7,167308807373047;62,78607940673828;86,24690246582031;48,4987907409668;79,92515563964844;65,34223937988281;69,81684875488281;34,076324462890625;154,86624145507812;11,71820068359375;335,0250549316406;2369,513671875
124,94739532470703;99,33965301513672;75,38524627685547;126,35985565185547;49,423797607421875;109,88231658935547;79,10909271240234;65,81580352783203;78,08765411376953;177,3301544189453;9,026183128356934;26,810256958007812;53,27140808105469;36,116424560546875;39,38074493408203;47,74980545043945;69,95927429199219;86,6607894897461;63,16041564941406;98,63939666748047;63,53858947753906;33,04635238647461;38,782081604003906;20,745901107788086;6,604103088378906;59,229373931884766;72,08580017089844;46,22349166870117;76,0432357788086;61,86351013183594;67,42344665527344;26,638113021850586;121,06593322753906;10,254843711853027;327,1010437011719;2205,30908203125
133,28237915039062;118,55165100097656;85,19193267822266;141,6499786376953;55,491294860839844;143,20321655273438;84,33392333984375;69,81825256347656;83,86833953857422;190,12542724609375;9,254986763000488;27,59879493713379;53,64236831665039;37,243412017822266;41,408905029296875;48,80380630493164;72,11884307861328;91,27595520019531;66,42607879638672;117,02320861816406;72,0024185180664;37,139217376708984;41,861045837402344;21,90654945373535;7,0106916427612305;61,623046875;83,2010269165039;49,457313537597656;78,42718505859375;64,79450225830078;68,77046203613281;28,623964309692383;133,90725708007812;11,214322090148926;340,7442321777344;2484,89404296875
128,12294006347656;115,30010986328125;78,83070373535156;130,82562255859375;51,69839859008789;121,06993865966797;80,63890838623047;66,53622436523438;79,63439178466797;182,596923828125;9,088722229003906;27,028963088989258;53,36529541015625;36,31926727294922;39,9902458190918;47,94343185424805;70,4004135131836;88,60391235351562;63,814815521240234;106,34281921386719;67,23309326171875;34,18077850341797;39,66443634033203;20,993974685668945;6,687191963195801;59,818851470947266;75,57168579101562;47,215118408203125;76,39790344238281;62,58720779418945;67,60877227783203;26,926525115966797;123,33956909179688;10,485591888427734;330,1831970214844;2291,480712890625
141,7582550048828;127,11427307128906;94,29243469238281;162,97035217285156;60,20502471923828;161,3370361328125;86,51296997070312;69,28702545166016;83,93734741210938;187,72122192382812;9,41287612915039;28,454593658447266;54,024227142333984;37,75413131713867;41,21134567260742;49,06632995605469;74,05531311035156;90,43130493164062;64,99593353271484;117,85153198242188;70,8804931640625;38,84016799926758;44,23310852050781;22,72873306274414;7,258296489715576;63,05937576293945;85,38580322265625;51,206565856933594;79,59942626953125;67,5333480834961;69,71925354003906;28,260990142822266;130,52638244628906;11,576457977294922;356,46160888671875;2544,192626953125
137,4424285888672;132,90487670898438;96,45423126220703;163,05502319335938;57,25209426879883;150,62107849121094;83,73765563964844;66,03219604492188;79,2828140258789;179,19496154785156;9,209552764892578;27,74388313293457;53,5493278503418;36,3948860168457;39,765724182128906;48,09780502319336;71,22328186035156;87,45050811767578;63,0267448425293;109,32035827636719;66,93822479248047;35,19295883178711;40,91477966308594;21,293142318725586;6,776706695556641;60,603824615478516;77,43046569824219;48,69071960449219;76,79373168945312;63,89710998535156;67,81824493408203;26,685733795166016;121,75222778320312;10,64765453338623;341,032958984375;2421,414794921875
137,17893981933594;122,57795715332031;86,56678771972656;144,88015747070312;57,30638122558594;149,4069366455078;84,58232879638672;68,51310729980469;82,3714599609375;186,3592987060547;9,37398910522461;27,981475830078125;53,88080978393555;37,42638397216797;40,896942138671875;48,87458801269531;73,07317352294922;90,072265625;64,8688735961914;115,7137451171875;69,75093078613281;38,550872802734375;43,931884765625;22,196428298950195;7,159385681152344;62,682350158691406;84,4585952758789;50,51531982421875;78,93235778808594;66,9283218383789;68,94538879394531;27,95365333557129;128,81365966796875;11,488839149475098;352,0617370605469;2456,88720703125
137,7244873046875;127,79480743408203;91,39077758789062;153,66204833984375;57,958351135253906;151,8936767578125;84,88629913330078;68,23140716552734;82,26039123535156;186,03201293945312;9,301431655883789;27,907840728759766;53,75161361694336;37,10129165649414;40,72575378417969;48,581668853759766;72,48416900634766;90,12103271484375;64,51181030273438;114,56655883789062;70,12007904052734;37,13828659057617;42,401058197021484;21,907644271850586;6,9905195236206055;61,74095153808594;81,95677185058594;49,685970306396484;78,05558013916016;65,41207122802734;68,59161376953125;27,507530212402344;126,84933471679688;11,10400104522705;347,32183837890625;2480,728759765625
148,62060546875;130,9559783935547;110,78340911865234;196,83932495117188;62,79962921142578;170,4193572998047;86,92779541015625;65,84925079345703;78,92643737792969;173,70579528808594;9,46382999420166;29,50128936767578;53,998294830322266;36,827754974365234;39,91071319580078;48,777339935302734;74,7410888671875;87,54827880859375;62,497230529785156;109,2231674194336;65,28541564941406;38,56547164916992;43,47638702392578;22,421110153198242;7,156132698059082;61,65236282348633;79,68060302734375;51,32252502441406;78,9277572631836;66,92273712158203;68,7934341430664;26,854074478149414;121,27896118164062;11,299896240234375;369,0829772949219;2513,718994140625
156,19789123535156;123,708984375;103,58025360107422;186,39236450195312;65,35930633544922;172,3839111328125;94,74687194824219;72,65718078613281;89,89665985107422;189,9041748046875;9,77769660949707;30,42551040649414;55,46399688720703;40,13051986694336;42,4354248046875;50,97490310668945;80,9365005493164;90,87879943847656;66,75402069091797;123,0776596069336;71,89512634277344;42,61626052856445;49,5655517578125;25,23648452758789;8,252626419067383;69,1609115600586;92,77696228027344;55,56404495239258;86,952880859375;73,93762969970703;75,92320251464844;31,1173095703125;140,15199279785156;12,933609008789062;389,0813903808594;2650,52294921875
162,08901977539062;132,92147827148438;113,85234069824219;201,55023193359375;68,08274841308594;177,099365234375;94,93060302734375;69,48460388183594;85,84696197509766;183,60658264160156;9,677999496459961;31,078723907470703;54,91962432861328;38,747154235839844;41,56547546386719;50,32088851928711;79,40015411376953;90,116943359375;64,46106719970703;120,14834594726562;70,6078109741211;41,36127471923828;47,24790954589844;24,650434494018555;7,7878851890563965;66,49725341796875;89,00885772705078;54,51987075805664;83,34078979492188;71,47637939453125;73,31036376953125;28,705581665039062;130,4986572265625;12,100542068481445;393,1523742675781;2676,3857421875
161,66818237304688;134,688720703125;116,4188461303711;205,135009765625;68,09444427490234;177,25149536132812;94,93683624267578;68,22428131103516;84,4017562866211;181,94656372070312;9,556402206420898;30,713550567626953;54,524967193603516;37,71333312988281;41,026268005371094;49,666893005371094;77,31079864501953;89,81265258789062;63,96157455444336;118,5804443359375;70,58538055419922;39,58506393432617;45,06250762939453;23,834346771240234;7,472505569458008;64,51141357421875;85,17823791503906;53,153194427490234;81,28715515136719;68,789306640625;71,52152252197266;27,95709228515625;127,30045318603516;11,575727462768555;382,537353515625;2689,902099609375
161,072998046875;135,24618530273438;117,47358703613281;206,71083068847656;67,33912658691406;176,39891052246094;93,77946472167969;67,08833312988281;82,50630950927734;179,18673706054688;9,486553192138672;30,53130340576172;54,33351135253906;37,15331268310547;40,48673629760742;49,19626235961914;76,23603820800781;89,13556671142578;63,346500396728516;115,50875091552734;69,4775161743164;38,28348159790039;43,617740631103516;23,16790771484375;7,248969554901123;63,08854293823242;81,61749267578125;52,205101013183594;79,9540786743164;67,25334167480469;70,25373840332031;27,29817771911621;123,86335754394531;11,179672241210938;373,77056884765625;2671,60107421875
160,07835388183594;134,62803649902344;117,15487670898438;206,53170776367188;67,49534606933594;176,74673461914062;93,73738098144531;67,1885757446289;82,5180892944336;178,7202911376953;9,526201248168945;30,74850845336914;54,44486618041992;37,39824676513672;40,605045318603516;49,36268997192383;76,89752960205078;89,02875518798828;63,32904052734375;114,90733337402344;69,0785903930664;38,8525505065918;44,22954559326172;23,490188598632812;7,320773601531982;63,29359436035156;82,19906616210938;52,60430908203125;80,45958709716797;67,96885681152344;70,65485382080078;27,408628463745117;124,19329071044922;11,352907180786133;378,9151611328125;2665,71728515625
147,36166381835938;130,43988037109375;109,83081817626953;194,7407989501953;62,01634216308594;168,50225830078125;87,10087585449219;66,06138610839844;79,3638916015625;174,6688232421875;9,43544864654541;29,30293083190918;54,00767517089844;36,84978103637695;40,00303268432617;48,752601623535156;74,52369689941406;87,67652130126953;62,67631149291992;109,31742095947266;65,59246063232422;38,02757263183594;43,18474578857422;22,33502197265625;7,126637935638428;61,68465042114258;79,57233428955078;51,008880615234375;78,87972259521484;66,50699615478516;68,8396987915039;26,933155059814453;121,80050659179688;11,22524356842041;365,3206787109375;2515,802978515625
142,98025512695312;131,9834747314453;107,35134887695312;188,7982177734375;60,905914306640625;164,86471557617188;85,4138412475586;65,84610748291016;78,58887481689453;174,423828125;9,348115921020508;28,72169303894043;53,8277702331543;36,619380950927734;39,809932708740234;48,405460357666016;73,07386016845703;87,74561309814453;62,49478530883789;107,12348175048828;65,23729705810547;36,718116760253906;41,91103744506836;21,858356475830078;6,945281982421875;60,73529052734375;77,39797973632812;49,73260498046875;77,70433807373047;65,33209991455078;68,22396850585938;26,66808319091797;120,6325912475586;10,961020469665527;357,2762451171875;2459,36669921875
129,99351501464844;122,28839111328125;88,16098022460938;148,71975708007812;52,13474655151367;126,60563659667969;79,48218536376953;64,75745391845703;76,24415588378906;170,8720703125;9,104860305786133;27,26914405822754;53,3592414855957;36,022220611572266;38,86555480957031;47,59636306762695;70,37440490722656;84,51531219482422;61,76419448852539;95,0356216430664;60,71479797363281;33,498470306396484;39,32077407836914;20,77470588684082;6,628076076507568;59,22920608520508;70,84685516357422;46,991432189941406;75,95519256591797;62,3448371887207;67,36029052734375;26,23293113708496;118,33089447021484;10,322940826416016;335,63018798828125;2209,656494140625
140,2100372314453;124,89942932128906;101,19356536865234;178,91383361816406;58,37984085083008;158,84317016601562;83,2772445678711;65,31919860839844;77,44583129882812;172,09243774414062;9,389130592346191;28,562074661254883;53,81410217285156;36,52464294433594;39,518070220947266;48,315513610839844;73,49243927001953;86,4527816772461;62,13249588012695;103,21890258789062;62,824851989746094;37,40333557128906;42,57675552368164;21,790756225585938;7,003877639770508;60,709537506103516;76,62672424316406;49,96321105957031;77,85993194580078;65,79893493652344;68,08853149414062;26,56392478942871;119,75055694580078;11,1954345703125;362,0069580078125;2362,44287109375
130,857421875;115,60385131835938;84,939697265625;144,8130645751953;52,63035202026367;129,3761749267578;79,9889144897461;64,9413070678711;76,6070327758789;171,5712432861328;9,164299964904785;27,43739128112793;53,49580383300781;36,14402389526367;39,04697036743164;47,7745361328125;71,15763854980469;84,8697509765625;61,90731430053711;96,66754913330078;60,92246627807617;34,40416717529297;40,3295783996582;20,959714889526367;6,709317207336426;59,69160079956055;72,40762329101562;47,78395080566406;76,38021850585938;63,154850006103516;67,49972534179688;26,341283798217773;118,83639526367188;10,564742088317871;341,35028076171875;2221,758544921875
146,94134521484375;125,79867553710938;106,79641723632812;191,95962524414062;61,70851135253906;168,75550842285156;87,0504150390625;66,0391845703125;79,22370147705078;173,83065795898438;9,522665977478027;29,626789093017578;54,25212860107422;37,170257568359375;40,12434387207031;48,98189163208008;76,07511138916016;87,17778778076172;62,60922622680664;108,38172912597656;64,35363006591797;39,279781341552734;44,68589401245117;22,831497192382812;7,3108744621276855;62,40907287597656;80,46466064453125;52,064178466796875;80,07238006591797;68,29441833496094;69,3514633178711;27,056514739990234;121,86688995361328;11,691862106323242;375,02423095703125;2477,85693359375
146,6234130859375;125,38154602050781;103,11946868896484;183,9968719482422;61,59608840942383;167,0580291748047;87,14456176757812;66,51234436035156;79,80125427246094;175,35498046875;9,557714462280273;29,347911834716797;54,22412109375;37,353153228759766;40,362937927246094;49,171424865722656;75,91265106201172;87,9635238647461;62,953006744384766;111,82273864746094;65,50135803222656;39,821868896484375;45,287227630615234;22,838069915771484;7,393591403961182;62,96556091308594;82,92376708984375;52,245967864990234;80,3710708618164;68,896484375;69,49568176269531;27,31858253479004;123,4303970336914;11,864846229553223;373,07757568359375;2481,789794921875
137,16749572753906;119,848388671875;94,3670654296875;165,2090606689453;55,63954162597656;145,4439239501953;81,37118530273438;64,99577331542969;76,68169403076172;171,23583984375;9,353070259094238;28,087186813354492;53,6872673034668;36,30524444580078;39,18337631225586;48,007850646972656;72,81413269042969;85,43669128417969;61,88460159301758;98,9791030883789;61,45933151245117;36,304359436035156;41,804927825927734;21,35466957092285;6,89708137512207;60,2923469543457;74,58619689941406;49,026023864746094;77,14476013183594;64,76692199707031;67,75336456298828;26,39354705810547;118,91891479492188;10,945259094238281;356,28631591796875;2268,677001953125
129,9663543701172;113,35432434082031;83,57124328613281;143,17172241210938;51,76353454589844;124,00054931640625;79,35465240478516;64,75599670410156;76,18651580810547;170,6866912841797;9,144612312316895;27,331584930419922;53,44634246826172;36,066162109375;38,8621826171875;47,623958587646484;70,97954559326172;84,2845230102539;61,72868728637695;93,73017120361328;60,18560028076172;33,933082580566406;39,87076950073242;20,839778900146484;6,6639485359191895;59,43878173828125;70,86830139160156;47,34255599975586;76,09849548339844;62,63559341430664;67,40399932861328;26,247745513916016;118,313720703125;10,43900203704834;340,7601318359375;2188,637451171875
136,16510009765625;118,86016845703125;85,32646179199219;143,1302947998047;55,65755844116211;142,29034423828125;82,7432632446289;66,71385192871094;79,66224670410156;178,87648010253906;9,342500686645508;27,891925811767578;53,75255584716797;36,96770095825195;40,15688705444336;48,53669357299805;72,81627655029297;88,7906265258789;63,41413879394531;109,52047729492188;66,99774932861328;37,97901153564453;42,92108917236328;21,756494522094727;7,021742343902588;61,7037239074707;81,04412078857422;49,823394775390625;78,01656341552734;65,91202545166016;68,28360748291016;27,171306610107422;123,34931945800781;11,148283004760742;349,5977783203125;2357,029052734375
147,1199188232422;117,55593872070312;94,86271667480469;168,0237579345703;61,26097869873047;163,24862670898438;89,95875549316406;70,38103485107422;85,09803771972656;184,65292358398438;9,671646118164062;29,549236297607422;54,92952346801758;39,308834075927734;41,67523956298828;50,15622329711914;78,85863494873047;90,60983276367188;65,36872100830078;118,00899505615234;69,55223083496094;41,911476135253906;47,91259002685547;24,096385955810547;7,875091552734375;66,43295288085938;89,00780487060547;53,657752990722656;84,02405548095703;71,66826629638672;72,2877426147461;29,38152313232422;132,1475067138672;12,490626335144043;380,4331970214844;2530,533203125
154,29629516601562;111,34981536865234;94,4260482788086;170,65841674804688;63,391483306884766;165,69497680664062;96,5858383178711;79,08452606201172;97,08595275878906;201,40911865234375;9,84402084350586;30,369022369384766;56,69575881958008;42,360511779785156;43,31797409057617;51,94411849975586;84,15804290771484;92,73493194580078;70,47883605957031;124,14485931396484;73,97174835205078;43,60612869262695;50,996742248535156;26,185623168945312;8,639286041259766;72,37625122070312;95,28730773925781;56,169090270996094;90,90342712402344;75,95278930664062;80,33101654052734;34,63036346435547;149,52786254882812;13,40066146850586;393,4952697753906;2643,733642578125
132,52745056152344;95,03803253173828;82,12438201904297;145,8402557373047;52,70648193359375;128,8819580078125;82,06912231445312;65,7928466796875;78,58704376220703;174,26254272460938;9,363260269165039;28,287464141845703;54,43434143066406;37,00105285644531;39,62898635864258;48,36177444458008;75,65534973144531;85,61258697509766;62,484989166259766;97,19691467285156;61,44587326049805;36,69765090942383;42,889522552490234;22,014863967895508;7,111657619476318;61,774024963378906;74,0177001953125;49,49756622314453;79,3897476196289;66,3418197631836;68,77106475830078;27,039934158325195;120,19849395751953;11,335938453674316;359,36273193359375;2241,626953125
123,17626953125;87,6133041381836;73,1893081665039;125,25453186035156;47,86850357055664;104,6866226196289;77,3283462524414;64,53135681152344;75,52488708496094;169,4437255859375;8,994302749633789;26,745119094848633;53,298004150390625;35,918373107910156;38,44849395751953;47,257354736328125;70,31710052490234;82,38168334960938;61,507537841796875;88,08866882324219;58,062557220458984;32,15309524536133;38,27545166015625;20,539255142211914;6,545539379119873;58,82829284667969;67,87410736083984;45,67770004272461;75,6851577758789;61,24177932739258;67,26228332519531;26,15485382080078;117,82325744628906;10,018474578857422;329,7899475097656;2136,2548828125
129,44834899902344;102,47505950927734;91,9263916015625;162,352294921875;50,76862716674805;119,9119873046875;79,676513671875;64,72757720947266;76,18665313720703;170,17074584960938;9,127437591552734;27,670156478881836;53,48614501953125;36,03647994995117;38,67049789428711;47,59973907470703;71,60531616210938;83,41851043701172;61,67861557006836;91,16853332519531;59,2431526184082;33,012630462646484;39,084598541259766;20,792593002319336;6,636220932006836;59,38248825073242;69,4626693725586;46,744441986083984;76,3109359741211;62,19948196411133;67,46366882324219;26,230815887451172;118,15351104736328;10,172640800476074;340,301513671875;2187,74560546875
134,7093505859375;106,8521957397461;91,98076629638672;164,1054229736328;54,40667724609375;142,54873657226562;82,78327941894531;65,54226684570312;78,10643005371094;172,51194763183594;9,32413101196289;28,289812088012695;53,876888275146484;36,7078857421875;39,61813735961914;48,348941802978516;73,99284362792969;86,363525390625;62,39563751220703;100,3604736328125;62,95732116699219;37,237091064453125;42,15153884887695;21,767927169799805;7,022401332855225;60,84708786010742;75,07362365722656;49,568695068359375;78,32540893554688;65,2401123046875;68,23316955566406;26,77722930908203;120,14445495605469;11,184598922729492;356,01959228515625;2302,9267578125
130,4523162841797;98,62710571289062;85,68484497070312;151,69532775878906;51,358219146728516;123,34034729003906;79,89033508300781;64,86446380615234;76,53124237060547;170,70411682128906;9,208539009094238;27,706676483154297;53,62444305419922;36,174354553222656;38,9666862487793;47,840911865234375;72,31200408935547;84,2179946899414;61,82079315185547;93,63825988769531;59,96914291381836;34,52607345581055;40,24132537841797;21,060497283935547;6,784265995025635;59,805057525634766;71,14421844482422;47,768917083740234;76,90608215332031;63,230709075927734;67,65576934814453;26,38037872314453;118,6355972290039;10,633461952209473;345,4572448730469;2205,76171875
124,62665557861328;92,23207092285156;78,34674072265625;133,1111602783203;48,26586151123047;106,09464263916016;77,41292572021484;64,50353240966797;75,407470703125;169,1914520263672;9,000471115112305;26,81682777404785;53,2279052734375;35,89753341674805;38,40667724609375;47,2097053527832;69,87486267089844;82,28646087646484;61,475799560546875;88,0601577758789;58,05351638793945;32,01662826538086;38,137168884277344;20,501205444335938;6,526215076446533;58,76380920410156;67,80321502685547;45,57398223876953;75,55107116699219;61,09800720214844;67,23711395263672;26,122343063354492;117,77828979492188;9,947370529174805;330,2102355957031;2138,745849609375
