data;data (Excel);dia (0 = domingo);0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
2019-02-01;42034.91666666667;5;25,3;29,1;29,5;25,3;29,6;21,1;12,4;6,2;4,9;8,8;9,9;12,0;11,3;12,0;11,4;9,0;11,9;15,0;10,8;16,4;16,3;18,8;16,2;21,2
2019-02-02;42035.91666666667;6;27,7;35,7;31,7;31,6;37,1;21,5;23,8;16,6;12,8;11,0;10,2;9,6;12,2;11,4;15,1;14,6;14,8;13,4;18,0;15,6;16,1;19,6;18,2;19,2
2019-02-03;42036.91666666667;0;20,7;31,6;26,6;26,5;38,4;22,5;20,2;18,6;20,4;20,0;16,2;18,3;16,0;15,6;15,6;15,1;15,8;17,7;15,1;12,0;16,0;14,8;19,7;19,4
2019-02-04;42037.91666666667;1;21,1;25,5;30,0;35,4;26,4;18,2;12,6;8,5;13,3;5,6;8,7;13,2;12,8;12,9;14,0;18,6;10,6;16,0;12,7;13,5;16,8;19,6;24,9;23,8
2019-02-05;42038.91666666667;2;28,3;33,8;30,9;33,4;31,4;26,4;12,3;5,7;6,5;4,5;8,6;12,2;11,7;15,2;11,6;12,6;14,2;14,7;19,6;11,9;16,5;18,3;18,3;30,6
2019-02-06;42039.91666666667;3;24,6;32,8;30,8;34,9;31,0;20,1;13,1;7,2;7,7;9,4;4,1;10,6;11,7;11,8;13,6;15,9;13,8;8,6;15,0;13,3;13,2;22,5;25,1;18,6
2019-02-07;42040.91666666667;4;28,7;33,5;29,3;34,8;27,9;21,1;15,1;5,5;8,1;10,5;10,3;9,9;10,3;10,8;13,3;13,5;12,0;10,4;13,5;16,3;16,4;22,8;18,0;26,1
2019-02-08;42041.91666666667;5;22,9;31,1;33,7;29,9;32,9;22,2;10,5;8,8;6,2;7,6;10,8;10,7;10,9;12,0;13,2;11,8;15,2;12,2;14,5;12,6;14,1;19,4;17,1;25,1
2019-02-09;42042.91666666667;6;23,7;38,2;25,4;24,0;22,0;25,4;19,4;14,6;15,2;14,7;14,7;10,5;7,4;8,9;11,5;19,2;14,4;14,8;15,1;20,6;16,1;18,5;13,8;23,8
2019-02-10;42043.91666666667;0;23,0;23,0;31,0;28,7;33,4;22,4;24,6;22,6;17,1;14,5;13,4;14,2;14,9;15,2;19,8;17,3;16,2;13,8;18,3;14,8;18,9;17,0;21,4;27,1
2019-02-11;42044.91666666667;1;27,2;32,9;34,1;37,0;29,6;29,4;9,7;7,4;4,3;8,4;7,8;14,8;10,3;5,9;11,3;11,7;15,9;13,1;10,2;14,3;15,8;15,3;17,9;17,9
2019-02-12;42045.91666666667;2;28,3;26,0;24,1;18,3;29,8;21,8;12,3;5,3;7,3;11,4;9,9;10,4;10,1;17,4;13,0;10,0;6,4;6,1;5,8;8,2;14,8;15,1;17,9;23,5
2019-02-13;42046.91666666667;3;23,7;30,2;36,9;31,0;29,7;22,0;17,6;4,3;7,8;6,7;11,2;9,5;7,4;11,1;10,9;8,4;6,5;6,5;6,4;13,9;12,5;17,1;16,8;19,5
2019-02-14;42047.91666666667;4;21,1;33,9;27,3;39,1;32,6;20,7;6,4;6,1;5,2;9,0;8,3;14,5;6,9;11,2;12,8;10,6;7,7;15,0;6,8;16,7;9,7;15,1;16,5;22,2
2019-02-15;42048.91666666667;5;25,1;25,6;27,2;37,0;34,5;25,1;12,3;12,2;5,5;8,4;6,2;11,0;9,4;11,1;9,2;12,5;9,5;6,9;7,3;9,4;6,8;17,7;17,0;16,7
2019-02-16;42049.91666666667;6;22,7;30,0;27,3;36,2;33,9;22,7;17,7;19,5;13,0;11,6;11,3;6,3;7,7;8,6;13,1;11,4;16,5;10,2;15,0;15,4;11,3;15,7;23,1;22,7
2019-02-17;42050.91666666667;0;29,0;26,4;26,7;26,7;26,8;28,2;19,5;19,3;17,1;18,5;17,6;15,2;14,4;13,1;24,6;17,2;18,4;19,4;22,8;15,9;19,6;19,7;16,3;26,6
2019-02-18;42051.875;1;25,6;35,2;25,2;29,6;31,4;21,9;8,0;4,6;7,8;6,2;8,9;12,4;11,5;7,8;9,3;9,8;8,8;9,6;7,3;12,5;;16,5;15,6;18,7
2019-02-19;42052.875;2;26,8;33,6;37,2;34,1;36,3;24,0;6,9;7,2;7,0;7,8;9,7;9,5;10,9;8,6;8,1;9,1;8,1;5,9;11,9;14,1;18,6;18,3;15,2;29,5
2019-02-20;42053.875;3;23,0;29,0;35,9;32,7;27,9;21,1;8,8;5,7;5,0;6,2;7,2;9,7;11,3;10,2;11,9;7,6;8,3;9,8;10,3;14,0;13,0;14,7;17,9;22,1
2019-02-21;42054.875;4;19,6;24,5;30,0;36,0;22,0;25,0;6,2;5,6;5,3;7,2;5,9;11,9;9,0;7,8;12,6;10,7;8,7;9,9;8,0;9,5;14,6;13,2;18,2;18,2
2019-02-22;42055.875;5;24,4;29,0;34,3;35,8;32,4;24,6;9,8;7,5;6,7;5,8;8,7;10,5;9,2;8,9;13,6;12,1;8,7;7,8;;6,6;12,4;16,9;16,0;19,7
2019-02-23;42056.875;6;29,9;21,9;31,7;37,6;36,4;25,1;17,2;7,7;8,2;5,8;7,6;10,0;6,5;;4,9;9,7;14,4;;11,1;;;;13,4;
2019-02-24;42057.875;0;25,8;25,6;28,1;25,6;37,3;34,8;23,7;21,0;15,5;17,5;15,7;14,3;13,0;16,3;14,0;15,0;16,5;14,6;13,8;19,4;21,9;13,5;19,8;23,2
2019-02-25;42058.875;1;24,2;23,0;36,8;29,4;30,5;27,1;6,7;5,0;4,1;7,3;9,6;11,2;7,0;14,0;14,3;9,1;9,1;8,3;7,1;15,5;16,4;17,1;19,2;22,2
2019-02-26;42059.875;2;28,1;32,7;27,5;34,5;29,7;21,7;7,8;4,4;5,8;7,5;7,7;11,0;7,8;8,3;12,3;15,3;7,4;7,4;9,4;10,1;13,6;16,0;23,4;30,0
2019-02-27;42060.875;3;24,4;32,7;29,9;30,2;26,5;21,5;11,3;4,9;6,1;6,2;6,8;11,9;6,0;8,7;9,0;10,0;9,8;9,1;7,8;11,0;14,5;13,0;20,5;22,7
