data;data (Excel);dia (0 = domingo);0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
2019-02-13;42046.91666666667;3;31,4;40,3;37,0;36,3;43,0;27,1;17,8;8,3;9,0;16,9;17,0;19,0;18,3;17,0;19,8;17,9;17,4;22,1;20,1;19,9;21,1;25,9;24,0;29,9
2019-02-14;42047.91666666667;4;35,7;41,3;46,1;36,1;33,2;24,3;15,2;14,0;16,7;15,7;15,5;17,3;18,0;19,3;18,3;18,0;18,5;19,5;18,0;17,7;20,6;22,9;26,5;31,3
2019-02-15;42048.91666666667;5;32,4;35,3;35,1;33,8;42,7;26,6;12,4;17,0;11,2;19,3;20,2;25,9;19,0;19,5;14,6;18,3;18,5;16,8;19,4;16,9;20,5;21,0;25,2;30,4
2019-02-16;42049.91666666667;6;33,4;41,9;34,6;31,4;29,3;21,3;24,5;21,1;16,2;20,1;21,2;13,6;23,3;22,2;20,3;28,3;18,7;23,6;20,5;24,2;39,5;27,6;22,2;34,0
2019-02-17;42050.91666666667;0;35,4;35,7;34,8;36,1;38,6;26,7;27,2;22,9;25,0;22,2;35,2;22,7;22,6;26,0;19,6;23,2;29,5;24,3;24,3;23,5;26,1;30,9;23,1;29,2
2019-02-18;42051.875;1;35,9;36,9;36,5;39,0;41,1;24,8;20,1;15,7;17,8;21,2;13,5;20,2;17,6;18,5;18,8;18,9;25,2;20,2;20,5;22,8;23,5;23,6;25,7;34,4
2019-02-19;42052.875;2;35,8;37,1;32,9;36,0;34,4;24,8;17,1;18,0;10,3;13,7;18,6;23,6;18,7;18,3;22,4;17,8;18,0;17,3;18,9;20,4;18,8;24,7;22,7;35,1
2019-02-20;42053.875;3;35,2;37,1;37,3;41,3;26,2;19,2;18,3;17,9;17,5;18,8;18,8;18,8;22,1;19,3;16,0;16,8;18,7;19,5;20,1;21,4;25,3;22,5;20,7;33,9
2019-02-21;42054.875;4;31,4;29,3;33,5;32,3;31,2;20,6;19,6;12,6;11,4;18,1;20,7;21,3;18,0;17,2;19,5;20,4;17,6;19,0;18,0;16,4;24,9;19,1;26,7;31,0
2019-02-22;42055.875;5;33,7;31,1;40,3;38,9;36,6;24,9;20,0;17,1;8,9;15,2;20,0;22,2;18,4;18,2;18,6;18,0;18,7;18,7;18,9;18,1;20,9;23,7;20,7;29,3
2019-02-23;42056.875;6;27,8;40,5;39,8;35,9;43,4;30,5;21,9;23,8;17,9;23,9;19,1;17,9;18,1;23,2;28,2;21,9;19,6;16,7;24,0;;21,6;18,6;16,9;
2019-02-24;42057.875;0;32,3;34,0;35,1;36,4;37,9;25,7;26,7;22,8;25,8;23,9;22,5;24,5;19,4;21,3;17,4;17,0;24,2;21,1;24,2;26,4;28,5;24,0;33,9;30,4
2019-02-25;42058.875;1;27,1;34,1;43,3;40,1;33,7;20,3;17,1;16,5;16,2;17,3;20,6;16,9;18,6;19,4;20,7;19,3;15,1;15,7;16,6;15,0;23,0;19,9;18,0;29,8
2019-02-26;42059.875;2;32,3;38,6;34,7;40,1;24,9;23,8;15,8;8,7;12,0;16,9;15,7;16,1;17,4;17,1;16,9;19,3;23,1;16,8;14,9;18,9;22,0;25,3;22,1;34,7
2019-02-27;42060.875;3;30,7;38,0;44,4;37,7;30,6;19,3;18,2;11,7;7,6;16,8;16,4;20,1;20,0;15,3;15,8;15,2;17,9;17,2;18,6;20,2;21,4;26,7;24,2;26,5
