data;data (Excel);dia (0 = domingo);0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
2019-02-01;42034.91666666667;5;28,0;28,9;;;27,2;23,1;14,6;9,7;10,6;9,2;5,0;6,1;4,2;5,7;12,0;11,3;10,5;8,6;8,8;14,0;12,6;10,6;17,3;23,9
2019-02-02;42035.91666666667;6;26,0;36,5;;;28,3;24,8;20,8;20,0;16,0;11,4;9,5;8,9;9,1;7,0;8,2;13,1;8,0;9,3;10,3;8,7;11,5;13,6;18,1;25,0
2019-02-03;42036.91666666667;0;26,5;19,7;28,9;;27,5;27,6;23,7;21,6;25,1;17,4;14,2;10,5;9,0;9,4;12,6;13,9;16,8;15,8;12,0;12,7;19,2;15,9;20,5;29,1
2019-02-04;42037.91666666667;1;24,4;27,3;;;27,5;21,6;11,9;10,3;13,6;10,9;9,7;9,0;7,4;7,9;10,2;7,2;11,0;9,7;11,2;17,5;16,7;19,0;18,8;26,6
2019-02-05;42038.91666666667;2;25,5;29,6;;;26,4;22,9;13,8;9,6;14,9;9,8;7,3;8,6;6,3;6,2;9,8;7,2;11,1;9,0;11,2;10,7;15,4;16,5;20,4;24,2
2019-02-06;42039.91666666667;3;31,7;30,5;;;23,5;21,6;12,3;7,5;15,0;9,7;6,9;7,9;5,8;5,0;8,4;8,6;11,2;8,3;9,0;14,7;12,3;18,5;19,9;22,1
2019-02-07;42040.91666666667;4;23,5;24,1;;;27,0;21,9;11,6;11,6;13,0;13,8;12,6;8,8;9,0;5,7;13,4;12,2;12,8;9,3;11,7;11,7;17,2;17,2;20,0;21,0
2019-02-08;42041.91666666667;5;24,8;23,9;;;22,2;22,0;12,5;7,3;14,7;10,9;11,2;6,5;5,5;4,1;11,8;11,1;9,4;8,3;7,7;14,5;11,3;14,0;18,5;24,0
2019-02-09;42042.91666666667;6;24,5;30,1;;;32,9;22,6;21,7;19,5;18,1;13,7;12,0;11,0;11,6;11,5;14,5;11,6;13,0;16,3;13,2;12,4;14,5;19,3;20,4;19,1
2019-02-10;42043.91666666667;0;22,8;20,6;;;25,8;23,8;23,9;21,2;21,1;18,4;15,0;16,2;12,4;16,5;17,9;18,6;18,6;16,5;18,2;16,4;17,4;17,1;19,2;19,8
2019-02-11;42044.91666666667;1;30,0;33,7;;;24,5;21,2;12,0;8,4;14,4;12,6;13,0;11,1;8,3;9,5;13,0;12,1;11,7;9,3;10,0;12,0;16,2;21,2;21,4;20,0
2019-02-12;42045.91666666667;2;30,8;33,3;;;26,4;22,0;12,3;9,3;13,4;13,6;13,2;12,6;9,2;9,5;13,5;14,0;12,2;9,0;10,2;12,0;13,7;18,5;18,6;21,5
