data;data (Excel);dia (0 = domingo);0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
2018-07-27;41845.875;5;24,2;32,2;33,9;33,3;32,1;28,9;19,4;10,9;14,1;11,6;14,1;18,7;18,1;19,3;21,9;16,2;16,4;14,5;16,7;17,9;21,7;24,4;21,8;29,6
2018-07-28;41846.875;6;30,7;28,8;35,3;38,4;27,9;21,6;26,1;21,3;21,6;19,7;21,1;18,6;26,5;17,9;19,9;24,3;18,2;22,9;17,6;16,2;19,6;18,7;21,8;27,1
2018-07-29;41847.875;0;30,7;33,1;33,2;39,7;27,8;34,9;26,8;22,9;24,0;22,6;29,9;20,2;22,5;23,8;22,3;23,9;22,4;25,9;21,1;20,2;23,1;24,9;17,4;25,8
2018-07-30;41848.875;1;31,2;34,3;40,4;38,1;29,4;28,6;14,4;15,6;14,2;16,9;18,7;16,7;16,5;14,9;19,8;15,4;18,5;15,7;12,5;17,4;18,9;20,7;29,7;23,1
2018-07-31;41849.875;2;32,9;32,9;35,4;41,3;33,0;21,2;15,6;13,3;10,3;13,2;16,4;17,0;11,4;14,2;20,1;15,2;17,2;14,0;17,8;18,2;20,3;35,5;27,5;30,2
2018-08-01;41850.875;3;38,4;38,4;36,5;35,4;31,6;26,9;13,3;11,4;16,0;13,7;16,7;14,1;15,1;15,4;16,5;14,7;15,7;15,1;16,6;16,6;21,3;22,7;22,2;30,1
2018-08-02;41851.875;4;34,4;35,9;33,0;34,7;31,3;22,8;15,1;15,4;14,6;14,8;13,4;19,4;21,1;12,4;21,2;14,0;13,9;16,2;12,8;16,0;27,1;21,7;29,1;29,5
2018-08-03;41852.875;5;38,0;34,8;33,9;39,2;39,4;23,2;16,4;9,7;14,8;16,6;13,3;13,9;17,3;12,5;17,8;13,7;17,1;17,8;18,4;20,9;22,4;21,7;29,0;22,3
2018-08-04;41853.875;6;26,6;36,7;33,9;38,2;32,5;23,1;22,6;22,1;18,7;17,3;21,6;20,0;21,6;15,8;15,0;14,5;18,5;19,4;20,7;18,3;20,7;22,4;17,0;29,7
2018-08-05;41854.875;0;31,8;25,1;30,7;34,6;27,2;23,2;22,9;25,6;24,2;22,0;20,0;16,6;20,3;19,4;18,6;20,6;23,2;20,0;16,0;21,6;17,8;31,4;25,7;23,9
2018-08-06;41855.875;1;35,9;35,1;36,5;35,3;28,6;33,6;15,7;10,5;16,4;14,6;15,7;15,4;20,0;17,7;23,1;18,3;18,8;14,3;17,8;18,4;16,2;28,3;24,1;27,8
2018-08-07;41856.875;2;34,6;38,2;44,2;38,0;36,2;29,6;17,3;13,6;12,8;14,9;14,1;17,7;18,1;14,4;15,8;18,1;19,8;16,3;15,2;22,0;23,1;21,6;29,4;32,8
2018-08-08;41857.875;3;29,9;35,8;38,8;37,7;37,2;32,0;17,9;10,2;16,9;17,2;17,1;16,3;15,8;13,8;16,3;20,5;18,3;15,5;17,6;19,3;21,1;24,6;23,2;24,4
2018-08-09;41858.875;4;28,0;37,5;32,3;37,4;30,2;33,9;16,1;16,7;17,3;11,9;17,0;16,5;16,3;12,8;18,7;19,4;19,9;22,5;22,2;22,1;17,5;19,8;23,7;22,2
2018-08-10;41859.875;5;25,6;30,7;34,4;41,0;32,1;29,4;20,6;12,1;12,4;13,5;16,8;20,2;15,1;18,2;17,6;12,5;17,8;12,6;13,0;11,8;14,1;18,5;21,1;22,9
2018-08-11;41860.875;6;23,5;28,9;39,8;33,6;31,2;26,2;26,1;29,2;21,2;23,6;22,7;15,9;21,4;13,8;19,8;21,8;19,7;24,9;22,0;20,6;19,0;25,6;28,8;27,0
2018-08-12;41861.875;0;31,8;34,7;35,5;36,8;37,6;25,7;36,2;40,3;32,1;23,3;26,1;24,1;21,3;21,4;19,9;28,6;26,7;25,0;17,4;27,0;23,0;22,4;20,1;28,0
2018-08-13;41862.875;1;27,5;27,3;30,8;42,9;38,2;35,5;16,5;15,6;11,5;18,7;17,4;23,7;17,7;14,1;15,8;18,0;14,3;21,3;16,6;22,4;18,2;20,3;19,9;30,4
