data;data (Excel);dia (0 = domingo);0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
2018-07-27;41845.875;5;18,6;;;;24,2;19,7;15,2;7,8;9,2;6,6;13,6;11,1;12,4;9,2;9,8;11,8;11,6;11,5;11,6;15,4;17,3;17,8;20,5;26,2
2018-07-28;41846.875;6;24,8;;;;23,5;21,3;18,3;16,4;15,5;12,5;10,4;12,2;11,9;11,8;12,4;12,1;13,2;12,0;12,8;11,2;16,4;13,9;16,6;23,8
2018-07-29;41847.875;0;17,1;15,9;;;25,9;21,8;18,1;20,1;18,5;21,5;13,7;16,8;16,6;16,8;12,8;16,6;19,3;16,7;16,5;14,5;17,0;21,3;19,9;22,5
2018-07-30;41848.875;1;28,3;;;;23,9;18,8;15,6;11,9;12,0;9,0;13,0;12,5;12,3;11,8;12,6;8,4;10,6;12,9;12,5;14,2;20,2;20,5;19,4;24,8
2018-07-31;41849.875;2;25,3;;;;28,0;19,9;12,3;12,8;6,8;10,7;14,8;10,9;13,2;10,6;13,5;10,7;13,5;11,7;14,2;16,0;18,6;16,3;19,6;22,7
2018-08-01;41850.875;3;34,9;;;;23,1;22,6;13,6;9,0;9,3;6,7;10,1;11,4;11,3;9,9;11,1;12,0;12,9;8,6;10,4;11,3;15,3;22,2;21,0;23,1
2018-08-02;41851.875;4;26,5;;;;22,8;20,0;14,0;9,1;11,0;9,3;7,6;15,4;9,4;10,5;12,0;10,5;16,2;9,5;12,2;13,0;15,6;18,3;23,9;22,7
2018-08-03;41852.875;5;35,3;;;;21,5;16,2;13,3;8,6;8,9;8,3;11,7;10,2;14,1;10,5;13,2;12,1;12,3;11,6;12,4;13,7;18,3;19,2;23,1;24,9
2018-08-04;41853.875;6;26,4;;;;22,2;23,8;19,6;18,9;16,8;11,6;10,4;8,4;11,1;9,1;8,1;11,7;13,3;13,8;14,5;15,0;19,3;21,1;18,2;22,5
2018-08-05;41854.875;0;21,7;;;;24,1;26,7;20,3;22,5;20,1;16,3;19,7;14,5;12,2;18,1;15,6;19,4;18,9;16,6;15,9;10,9;14,7;33,4;26,1;22,1
2018-08-06;41855.875;1;35,4;;;;18,4;19,0;13,1;7,1;12,7;10,1;12,0;11,7;13,3;11,7;11,1;10,2;14,9;10,7;15,0;16,9;17,7;17,3;18,7;25,1
2018-08-07;41856.875;2;27,8;;;;30,9;15,7;12,5;8,4;8,1;8,8;9,1;11,2;11,1;10,2;12,1;11,7;11,5;10,7;11,5;14,2;17,8;22,0;21,0;25,4
2018-08-08;41857.875;3;28,3;;;;26,1;19,0;12,5;6,2;9,6;12,7;10,2;11,2;9,3;8,5;9,6;11,9;10,7;10,7;11,7;14,4;17,4;15,9;21,8;31,1
2018-08-09;41858.875;4;25,1;;;;22,7;20,4;11,3;8,7;9,4;9,6;12,6;10,1;11,2;8,6;9,0;11,1;11,6;11,3;10,0;15,5;14,8;15,3;23,2;22,0
2018-08-10;41859.875;5;31,3;;;;26,1;19,6;13,1;7,7;7,5;6,5;10,4;8,0;11,6;12,5;9,4;8,5;14,0;6,3;5,5;12,7;14,2;13,6;18,4;23,5
2018-08-11;41860.875;6;16,7;;;;14,6;23,3;18,7;19,3;13,3;13,4;11,2;9,8;8,6;8,7;12,0;10,9;12,1;10,6;11,6;11,1;16,1;15,8;16,2;19,9
2018-08-12;41861.875;0;23,8;28,4;;;;20,7;24,9;21,3;22,4;18,6;19,5;16,2;13,3;10,6;26,5;17,6;16,0;16,1;14,3;21,6;19,9;27,1;28,6;19,9
2018-08-13;41862.875;1;23,1;;;;21,6;19,7;12,7;7,5;8,3;11,5;13,1;12,5;12,9;11,3;10,8;10,4;13,2;10,6;10,2;13,1;11,3;19,6;17,6;20,8
2018-08-14;41863.875;2;31,1;;;;26,6;21,2;13,8;8,4;9,3;10,5;9,2;8,3;9,9;8,9;10,7;13,2;11,8;11,3;10,2;14,6;17,0;18,2;15,0;28,1
2018-08-15;41864.875;3;22,5;;;;27,8;24,8;12,6;8,1;8,9;8,9;11,9;10,4;9,2;8,9;12,4;11,9;13,8;12,8;13,2;14,5;16,3;19,8;22,1;28,3
2018-08-16;41865.875;4;22,2;;;;26,8;20,9;12,3;6,1;11,0;10,7;10,7;10,8;11,1;8,7;9,9;11,4;12,9;11,9;13,0;14,3;20,7;13,7;19,4;29,3
2018-08-17;41866.875;5;19,9;;;;30,3;17,4;11,2;7,8;8,3;9,0;11,4;12,0;10,9;9,8;11,1;11,0;13,1;12,7;12,4;11,5;17,0;18,6;19,0;18,8
2018-08-18;41867.875;6;26,9;;;;27,3;21,9;19,4;18,0;12,4;13,0;11,8;17,4;9,9;10,1;10,9;16,3;10,6;13,8;14,5;19,4;16,2;16,7;21,1;21,1
2018-08-19;41868.875;0;21,4;20,7;;;;20,7;18,9;18,7;18,0;15,3;15,5;11,4;16,1;12,7;17,4;11,3;15,5;14,0;18,1;13,5;17,8;13,3;20,1;20,7
2018-08-20;41869.875;1;30,6;;;;26,9;20,3;8,0;8,0;7,5;10,7;10,8;11,5;11,1;10,4;11,4;12,0;11,0;9,5;12,8;13,6;14,5;18,5;20,7;25,0
2018-08-21;41870.875;2;23,7;;;;30,7;20,4;11,3;8,4;8,2;9,5;9,9;11,8;10,2;8,4;10,0;10,3;10,5;11,6;10,8;10,9;17,6;17,8;20,6;19,4
2018-08-22;41871.875;3;19,9;;;;28,8;23,2;11,7;9,4;8,6;10,7;13,7;;10,7;11,6;10,3;13,2;;;;;;20,0;18,1;23,4
2018-08-23;41872.875;4;34,3;;;;20,3;21,1;10,9;6,9;8,0;9,0;8,4;10,2;10,5;11,4;11,1;10,7;12,0;11,2;9,7;12,8;21,7;20,6;18,5;27,1
2018-08-24;41873.875;5;21,0;;;;24,5;20,9;8,2;9,6;6,2;9,4;9,3;11,3;10,4;9,9;12,7;12,1;11,1;10,0;13,3;15,1;10,3;16,9;16,9;20,7
2018-08-25;41874.875;6;22,4;;;;22,1;19,2;18,5;14,2;15,6;11,0;11,1;11,5;7,8;12,5;11,7;11,7;13,0;11,9;14,7;13,3;17,4;17,8;17,4;22,7
2018-08-26;41875.875;0;23,6;;;;19,6;19,3;17,1;20,6;16,8;16,5;20,3;12,4;14,6;12,7;20,1;14,7;16,6;20,5;15,1;16,5;18,6;21,3;26,8;20,8
2018-08-27;41876.875;1;28,7;;;;25,4;17,0;10,4;7,5;8,6;11,3;11,6;10,6;12,4;11,9;12,3;10,1;11,4;12,0;10,7;15,1;17,4;21,6;17,6;21,4
2018-08-28;41877.875;2;27,4;;;;24,1;19,4;9,5;8,4;8,2;8,9;11,5;9,8;11,6;8,6;13,9;12,7;9,7;11,3;11,5;12,1;17,7;19,5;16,2;20,4
2018-08-29;41878.875;3;22,2;;;;23,7;18,0;12,5;8,0;10,1;12,5;12,4;8,8;9,3;8,6;13,2;13,1;11,1;13,5;7,7;16,7;16,4;18,4;19,2;26,1
2018-08-30;41879.875;4;18,2;;;;20,6;17,0;12,8;7,3;8,6;10,2;7,7;9,3;11,8;12,4;14,1;8,2;13,2;11,9;11,7;12,5;14,7;14,1;15,2;20,4
2018-08-31;41880.875;5;28,1;;;;21,9;26,5;9,8;6,1;9,4;8,5;11,0;8,0;12,8;12,3;13,8;12,5;8,1;11,1;11,1;13,1;15,0;16,0;20,3;22,9
2018-09-01;41881.875;6;22,8;;;;26,6;21,9;17,0;16,6;12,0;11,5;11,8;13,6;9,7;13,3;15,1;16,4;10,0;11,9;11,4;13,6;15,5;18,1;15,9;20,0
2018-09-02;41882.875;0;27,3;15,5;;;24,6;27,4;21,9;17,1;15,8;12,7;11,9;12,4;15,4;14,1;18,2;16,7;13,0;14,5;16,5;13,9;20,1;18,1;19,4;24,8
2018-09-03;41883.875;1;29,8;;;;26,4;15,8;12,9;7,6;7,6;10,0;11,5;9,9;10,1;11,4;12,0;13,7;12,2;15,1;10,9;16,9;19,9;16,5;19,5;24,6
2018-09-04;41884.875;2;22,4;;;;30,3;15,9;11,3;6,5;6,9;9,3;8,3;8,5;10,3;8,1;11,4;13,3;12,3;13,4;11,9;13,6;16,7;17,2;18,7;26,2
2018-09-05;41885.875;3;20,8;;;;18,4;20,4;12,5;6,8;12,3;8,1;11,0;8,8;10,4;12,1;12,4;9,6;13,4;12,6;10,1;18,1;17,6;16,8;18,9;19,2
2018-09-06;41886.875;4;28,2;;;;28,9;20,2;11,7;8,7;8,3;8,9;8,2;11,7;7,8;5,8;8,8;10,6;10,5;12,1;12,4;11,3;13,7;17,8;20,3;24,1
2018-09-07;41887.875;5;17,2;;;;;;;;;;;;;;;;;;;;;;;
2018-09-08;41888.875;6;;;;;;;;;;;;;;;;;;;;;;;;
2018-09-09;41889.875;0;;;;;;;;;;;;;;;;;;;;;;;;
2018-09-10;41890.875;1;;;;;;;;;;;;9,7;10,4;8,6;8,2;10,7;11,6;10,9;9,0;12,2;20,8;14,9;16,7;24,8
2018-09-11;41891.875;2;25,2;;;;19,5;12,9;10,3;9,6;8,2;10,7;8,7;13,2;9,6;9,7;12,0;11,8;10,7;11,5;10,8;12,7;13,7;15,3;15,3;26,0
2018-09-12;41892.875;3;21,8;;;;19,2;25,4;13,3;6,5;6,5;10,2;10,5;9,0;11,9;10,1;13,1;11,7;7,9;11,1;9,8;16,6;14,1;14,6;15,8;28,4
2018-09-13;41893.875;4;26,1;;;;41,9;18,4;9,7;9,5;7,0;11,0;11,0;11,1;11,8;7,2;11,6;12,4;10,8;9,0;10,5;12,8;15,3;20,8;18,9;20,2
2018-09-14;41894.875;5;18,7;;;;17,4;18,0;13,3;10,9;9,5;7,4;12,7;13,3;8,2;9,4;12,0;11,1;12,8;12,1;11,6;12,1;13,7;16,0;15,6;20,4
2018-09-15;41895.875;6;23,1;;;;25,3;19,0;18,3;14,2;10,9;10,8;11,2;11,3;8,7;13,9;16,1;10,9;;;;;;;;
2018-09-16;41896.875;0;;;;;;;;;;;;;;;;;;;;;;;;
2018-09-17;41897.875;1;;;;;;;;;;;;;;;;11,2;12,3;11,3;;;;;;
2018-09-18;41898.875;2;;;;;;;;;;;;;;;;23,6;;;7,3;;;;;
2018-09-19;41899.875;3;;;;;;;;;;;;;;;;;;;11,6;12,2;15,9;15,6;;
2018-09-20;41900.875;4;;;;;;;;;;;;;;;;;;;;;;;;
2018-09-21;41901.875;5;;;;;;;;;;;;;;;;;;;;;;;;
2018-09-22;41902.875;6;;;;;;;;;;;;;;;;;;;;;;;;
2018-09-23;41903.875;0;;;;;;;;;;;;;;;;;;;;;;;;
2018-09-24;41904.875;1;;;;;27,0;19,0;13,0;7,7;8,0;10,0;9,6;11,7;13,3;13,5;13,1;9,9;14,0;8,2;9,9;13,1;15,4;17,5;19,9;22,4
2018-09-25;41905.875;2;28,6;;;;32,6;18,8;12,6;10,3;8,9;13,8;14,1;10,3;13,2;10,6;8,8;13,0;11,6;15,8;12,5;14,7;15,4;20,2;21,0;20,4
2018-09-26;41906.875;3;21,7;;;;23,8;18,7;10,4;9,0;5,7;7,3;9,3;10,8;14,5;9,2;12,4;13,1;8,9;10,2;10,7;10,4;14,8;17,9;21,0;21,8
2018-09-27;41907.875;4;28,7;;;;;;;;;;;;9,5;11,1;13,3;12,8;10,7;10,5;12,7;17,4;16,7;18,0;17,5;18,9
2018-09-28;41908.875;5;27,1;;;;;;15,2;;10,9;8,0;;8,2;;10,2;10,3;10,6;13,5;11,2;10,0;12,2;13,9;17,4;10,5;21,5
2018-09-29;41909.875;6;20,7;;;;27,6;20,6;17,1;10,9;9,0;14,1;11,5;12,5;13,0;13,7;13,0;11,7;;;;;;;;
2018-09-30;41910.875;0;;;;;;20,0;18,8;18,7;16,0;17,1;18,1;16,1;13,3;13,4;;;;;;;;;;
2018-10-01;41911.875;1;;;;;28,6;19,5;11,4;9,0;8,0;10,8;8,9;12,4;11,8;9,2;7,0;13,6;9,4;12,3;13,0;12,9;15,0;17,0;15,7;21,6
2018-10-02;41912.875;2;21,7;;;;26,6;21,8;11,6;7,1;4,6;14,8;10,8;13,5;11,6;8,4;11,5;12,6;15,8;10,5;12,0;12,8;16,5;19,3;22,7;21,0
2018-10-03;41913.875;3;32,3;;;;20,6;16,2;12,1;6,0;5,7;9,6;12,8;9,9;12,6;12,7;15,0;11,0;11,8;8,0;14,8;12,6;18,9;17,8;14,2;21,9
2018-10-04;41914.875;4;31,8;;;;26,1;20,9;10,2;8,7;8,7;9,9;7,5;10,2;13,0;10,7;10,3;15,5;13,2;8,6;12,0;13,8;13,7;16,3;19,2;23,8
2018-10-05;41915.875;5;25,3;;;;20,0;19,9;13,3;8,9;6,0;11,1;11,3;7,6;10,6;9,6;10,0;12,7;6,9;11,8;12,2;10,9;14,3;20,1;19,1;23,3
2018-10-06;41916.875;6;30,7;;;;24,6;20,3;18,4;11,0;13,5;11,6;9,6;8,3;7,6;13,7;9,2;10,0;10,8;10,6;14,3;14,8;18,9;19,5;16,9;24,6
2018-10-07;41917.875;0;20,5;;;;20,6;23,1;27,8;19,3;16,9;14,3;14,1;12,9;12,8;13,9;14,5;14,3;14,8;14,4;18,2;16,5;18,8;16,6;25,4;23,5
2018-10-08;41918.875;1;33,9;;;;15,0;23,4;11,4;8,8;5,5;7,6;12,4;12,2;10,4;9,7;11,6;12,9;15,1;11,7;12,6;10,9;16,8;17,2;18,0;19,7
2018-10-09;41919.875;2;18,5;;;;23,1;15,9;11,9;10,1;9,6;9,9;11,8;10,2;12,7;9,4;12,2;12,7;10,9;10,6;8,9;13,1;16,8;20,8;18,0;27,7
2018-10-10;41920.875;3;25,6;;;;25,9;17,1;12,8;9,0;12,4;8,5;12,3;9,8;9,9;13,9;8,8;10,8;12,7;10,9;12,5;9,8;10,2;16,2;17,3;24,3
2018-10-11;41921.875;4;20,3;;;;26,4;18,9;12,2;7,9;9,3;8,3;10,3;9,3;10,4;8,9;13,1;10,5;11,0;9,2;8,8;12,4;11,6;17,3;19,8;20,4
2018-10-12;41922.875;5;26,3;;;;23,9;17,1;16,4;14,3;16,5;17,3;17,3;16,3;14,1;13,5;16,2;17,8;15,6;15,0;19,5;18,0;17,1;21,5;21,4;23,4
2018-10-13;41923.875;6;16,8;;;;19,5;21,3;21,6;15,7;18,9;13,4;12,8;10,4;11,7;11,9;12,6;15,4;17,5;13,0;17,5;18,5;14,0;15,8;15,2;21,4
2018-10-14;41924.875;0;20,8;27,7;;;;25,6;18,9;22,8;19,0;15,7;18,3;14,0;15,2;13,7;17,2;15,2;14,9;21,9;17,4;21,2;20,2;20,9;27,2;18,5
2018-10-15;41925.875;1;24,2;;;;22,3;23,9;12,3;8,6;10,2;11,1;11,4;10,8;15,0;9,2;7,6;12,6;11,5;13,1;10,6;12,8;16,5;20,5;21,4;26,5
2018-10-16;41926.875;2;29,4;;;;29,8;17,4;11,5;7,2;9,1;6,9;9,8;10,1;8,7;7,1;14,1;9,0;11,3;12,9;12,0;13,2;17,8;19,8;17,9;13,9
2018-10-17;41927.875;3;22,7;;;;24,3;16,4;12,6;6,6;9,2;10,0;11,3;11,4;12,5;13,3;11,6;11,6;9,5;9,8;13,4;12,9;17,6;16,0;23,9;20,1
2018-10-18;41928.875;4;22,6;;;;20,5;18,9;14,2;7,0;9,1;6,4;10,8;11,5;10,8;10,3;12,4;11,7;13,7;14,7;12,6;11,7;14,7;16,2;18,1;22,9
2018-10-19;41929.875;5;20,3;;;;22,0;18,4;9,3;7,2;6,9;8,9;11,6;12,9;13,7;8,8;9,7;9,3;11,3;9,0;12,0;12,2;11,2;17,6;16,9;27,8
2018-10-20;41930.875;6;31,9;;;;24,1;19,6;19,0;15,5;14,7;11,6;9,3;11,1;6,8;12,9;10,9;10,7;;;;;;;;
2018-10-21;41931.91666666667;0;;;;;;;;;;;;;;;;;;;;;;;;
2018-10-22;41932.875;1;;;;;;;;;;;;;;;;;;;;;;;;
2018-10-23;41933.875;2;;;;;;;;;;;;;;;;;;;;;;;;
2018-10-24;41934.875;3;;;;;;;;;;;;;;;;;;;;;;;;
2018-10-25;41935.875;4;;;;;;;;;;;;;;;;;;;;;;;;
2018-10-26;41936.875;5;;;;;;;;;;;;;;;;;;;;;;;;
2018-10-27;41937.875;6;;;;;;;;;;;;;;;;;;;;;;;;
2018-10-28;41938.875;0;;;;;;;;;;;;;;;;;;;;;;;;
