data;data (Excel);dia (0 = domingo);0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
2018-07-27;41845.875;5;22,3;22,4;22,8;47,3;22,2;17,7;14,4;11,9;12,8;12,2;12,1;10,9;13,0;12,0;10,2;9,9;10,4;12,2;11,5;14,3;15,5;15,9;15,9;18,8
2018-07-28;41846.875;6;22,8;30,3;29,9;32,6;19,8;19,6;18,6;14,6;13,0;10,1;10,1;8,6;9,2;10,3;10,1;10,5;10,8;7,4;9,7;12,5;14,5;11,5;16,5;15,3
2018-07-29;41847.875;0;20,8;21,2;31,7;19,1;25,3;22,3;18,1;15,9;14,4;12,3;15,3;12,6;13,9;12,5;15,2;15,6;15,2;13,4;15,7;13,7;15,5;16,4;21,7;19,6
2018-07-30;41848.875;1;27,0;41,6;25,3;42,3;24,1;17,2;14,5;12,2;13,5;11,1;12,1;11,8;10,4;10,9;11,6;12,6;12,4;11,6;12,5;14,0;16,4;16,0;19,6;23,3
2018-07-31;41849.875;2;25,1;34,6;42,7;38,4;23,3;19,7;15,6;13,4;15,3;14,4;12,5;11,1;10,8;8,6;9,5;9,3;12,1;11,0;11,3;14,6;17,0;16,4;18,3;19,5
2018-08-01;41850.875;3;24,9;29,1;36,3;36,6;23,6;18,8;7,4;8,0;12,8;10,2;10,9;12,4;10,0;8,3;11,8;12,0;9,2;10,8;11,8;13,4;15,8;17,1;18,0;22,2
2018-08-02;41851.875;4;26,1;24,0;38,1;42,7;24,8;17,2;11,6;12,0;13,2;12,8;11,1;10,2;9,7;7,9;9,0;10,5;12,5;10,7;11,2;13,8;14,3;17,1;18,7;20,7
2018-08-03;41852.875;5;23,8;25,3;43,9;40,1;26,0;18,0;11,7;11,0;14,0;11,9;11,0;11,4;8,1;8,9;10,8;11,2;8,7;9,0;11,8;13,7;15,5;14,2;17,5;18,3
2018-08-04;41853.875;6;22,9;20,7;38,0;39,6;20,4;19,9;16,1;16,4;13,8;11,0;11,1;7,6;7,5;7,0;6,1;4,4;5,9;8,0;7,6;9,6;14,9;14,1;16,7;18,1
2018-08-05;41854.875;0;20,1;24,0;28,8;36,4;25,2;22,0;18,9;16,5;15,7;13,6;12,9;10,3;8,1;9,8;12,8;13,6;15,7;13,5;12,2;12,9;13,1;14,9;18,1;22,8
2018-08-06;41855.875;1;25,6;24,9;32,5;33,0;21,2;17,6;9,4;6,7;12,9;12,8;11,4;9,1;10,0;7,3;8,9;10,3;11,8;12,8;10,5;13,3;14,7;18,6;18,4;22,8
