data;data (Excel);dia (0 = domingo);0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
2018-07-27;41845.875;5;16,4;21,7;21,1;25,1;17,8;18,3;16,7;9,0;7,3;10,7;10,9;9,3;12,3;12,7;12,4;12,4;9,5;9,3;10,4;12,3;13,6;14,2;16,6;17,5
2018-07-28;41846.875;6;18,5;19,4;19,3;24,4;30,2;23,5;18,5;13,2;14,6;12,6;16,0;9,3;12,3;12,5;11,9;19,1;19,3;18,8;13,6;14,2;17,9;21,2;18,9;22,1
2018-07-29;41847.875;0;19,7;20,5;26,0;24,4;16,0;21,1;16,9;18,8;19,5;17,3;19,0;18,6;17,2;15,3;16,9;16,3;15,2;15,9;14,0;15,9;21,9;16,9;20,9;22,3
2018-07-30;41848.875;1;22,5;27,7;28,9;22,6;20,6;18,1;12,5;11,1;11,3;13,4;11,0;13,8;14,9;13,2;13,7;15,8;15,1;13,8;12,3;14,3;18,7;19,5;18,8;25,9
2018-07-31;41849.875;2;23,0;28,9;24,9;27,6;25,5;17,9;11,2;7,3;6,5;11,7;11,0;13,4;12,9;14,6;14,4;12,7;14,1;13,8;12,3;14,3;15,5;17,4;15,8;23,7
2018-08-01;41850.875;3;20,6;30,0;30,8;28,3;28,4;18,2;12,3;9,2;5,6;12,1;9,6;13,8;13,0;11,9;12,1;12,2;10,4;10,2;10,2;10,5;14,1;16,9;21,0;18,6
2018-08-02;41851.875;4;21,4;27,2;26,4;28,3;20,9;20,2;9,5;8,4;9,2;9,7;6,8;13,6;12,6;9,6;13,2;12,9;12,3;13,1;11,5;14,7;18,5;16,3;17,4;20,2
2018-08-03;41852.875;5;24,6;30,1;28,4;30,6;26,1;21,9;11,1;7,5;5,8;6,0;9,6;8,3;8,1;7,0;9,9;9,9;12,2;12,7;8,8;15,4;15,9;17,8;18,0;17,9
2018-08-04;41853.875;6;18,9;23,8;23,0;26,3;22,4;22,5;15,5;16,8;15,6;14,9;13,1;18,0;15,2;12,5;18,1;17,4;14,2;14,5;15,7;14,5;17,8;17,3;18,9;19,0
2018-08-05;41854.875;0;21,4;26,7;24,0;23,3;17,1;17,3;22,3;21,4;16,7;18,2;16,3;16,9;15,7;18,0;16,1;13,8;14,8;17,8;16,8;19,8;20,2;20,5;20,0;20,4
2018-08-06;41855.875;1;24,9;35,0;28,4;27,7;39,8;17,8;9,6;4,8;3,6;9,5;10,4;12,1;15,0;11,2;12,1;14,5;13,5;12,0;12,2;15,2;19,6;16,6;17,8;19,1
2018-08-07;41856.875;2;24,2;25,0;27,9;27,2;27,6;17,3;13,4;6,4;6,2;9,8;9,2;11,8;13,8;11,3;10,7;13,1;15,6;13,1;10,5;14,7;21,0;17,5;14,8;18,9
2018-08-08;41857.875;3;25,4;30,1;28,1;30,0;22,5;18,2;12,9;7,2;7,0;9,7;10,5;13,2;10,6;12,6;12,2;13,4;13,0;10,3;12,7;15,2;16,6;17,6;19,8;18,0
2018-08-09;41858.875;4;24,9;21,9;25,1;33,6;20,8;18,4;7,4;4,3;4,2;5,1;8,2;13,5;10,5;12,4;10,7;15,6;13,8;13,9;17,4;16,6;20,7;21,0;21,4;25,9
2018-08-10;41859.875;5;24,5;31,3;20,9;31,6;18,3;20,7;11,9;5,4;5,8;8,2;12,9;13,3;13,4;12,5;15,2;13,5;9,1;8,0;14,1;16,4;20,5;18,5;23,1;23,2
2018-08-11;41860.875;6;25,1;30,0;22,8;29,2;35,4;24,0;16,3;19,0;16,3;14,1;13,0;13,1;11,9;11,3;11,4;18,5;15,8;20,6;17,7;20,2;19,5;19,9;23,5;23,7
2018-08-12;41861.875;0;23,3;28,2;24,4;25,0;21,7;25,7;21,2;22,0;27,7;16,8;20,8;23,9;14,8;19,9;18,5;22,1;21,5;16,3;11,1;16,5;18,9;17,4;22,9;24,1
2018-08-13;41862.875;1;26,9;23,8;28,3;29,4;28,0;22,6;10,5;5,4;4,5;13,3;15,6;17,4;13,0;14,8;11,3;17,2;16,5;11,1;12,7;17,5;20,5;18,8;21,0;29,1
2018-08-14;41863.875;2;25,3;23,1;30,2;33,0;30,3;21,7;7,6;6,4;4,3;12,5;14,1;15,1;15,5;14,9;15,3;15,1;17,0;13,6;12,7;17,7;17,6;18,9;17,5;24,1
2018-08-15;41864.875;3;22,2;30,2;26,5;35,2;26,1;22,8;12,1;7,6;6,3;10,3;14,1;15,0;10,3;13,2;16,6;17,1;13,8;11,7;16,1;16,2;21,3;21,3;18,6;24,8
2018-08-16;41865.875;4;24,2;31,5;31,7;30,5;33,3;21,3;13,1;7,7;7,0;6,4;10,4;15,3;12,8;13,7;11,9;17,6;11,4;14,3;12,0;15,5;18,3;20,0;18,8;25,3
2018-08-17;41866.875;5;23,6;25,3;27,7;31,6;23,0;23,9;10,6;5,4;4,2;7,2;11,9;11,5;12,6;12,6;11,0;14,9;14,8;9,4;13,2;14,1;15,1;22,9;18,4;25,9
2018-08-18;41867.875;6;25,4;29,4;29,9;31,4;31,0;21,6;23,5;15,7;16,6;11,1;11,7;22,0;16,2;13,3;7,8;17,3;16,2;23,2;16,2;18,5;21,1;23,5;21,7;30,3
2018-08-19;41868.875;0;22,0;26,9;23,4;24,5;15,4;23,4;22,6;23,3;18,6;17,6;24,1;20,3;15,6;14,3;19,8;17,7;16,8;16,3;17,1;17,0;22,1;17,4;17,5;20,0
2018-08-20;41869.875;1;24,1;26,0;32,4;29,9;33,5;21,8;11,8;8,1;4,2;12,4;11,8;14,2;14,1;12,3;16,2;16,4;13,9;14,7;15,1;15,6;17,8;20,9;20,8;21,1
2018-08-21;41870.875;2;26,5;25,5;29,6;27,0;31,8;19,3;11,0;7,0;6,2;8,2;7,6;13,7;14,7;13,4;14,7;17,5;15,7;12,5;9,4;16,7;14,8;16,9;15,7;23,9
2018-08-22;41871.875;3;24,5;26,6;31,5;27,8;23,8;20,6;14,8;7,1;7,9;8,6;8,5;;11,5;12,7;15,3;16,0;;;;;;19,3;22,1;25,5
2018-08-23;41872.875;4;27,3;28,1;29,5;25,8;19,9;19,6;9,6;7,7;5,4;12,3;10,5;13,1;12,4;11,4;15,3;14,3;14,3;16,6;13,1;15,4;17,6;18,4;19,9;24,5
2018-08-24;41873.875;5;26,8;31,3;24,9;28,7;20,2;22,9;12,1;4,8;5,9;7,6;7,7;12,7;13,0;14,1;12,5;14,8;13,6;16,5;13,9;13,0;14,7;17,8;15,7;23,0
2018-08-25;41874.875;6;21,2;26,9;28,7;29,2;26,6;22,4;19,3;17,2;24,8;13,3;13,7;15,0;13,2;15,6;9,5;19,7;17,4;16,6;18,7;15,9;21,2;18,3;17,1;19,6
2018-08-26;41875.875;0;23,0;24,2;21,8;26,7;23,2;21,8;21,3;22,3;23,1;21,6;20,3;16,7;15,4;20,9;18,0;16,4;16,1;18,0;17,7;18,5;19,4;20,7;21,1;21,9
2018-08-27;41876.875;1;26,9;26,7;31,9;23,0;31,5;20,1;13,2;6,1;4,3;11,1;9,8;16,6;17,6;15,4;13,9;16,4;14,9;13,8;13,6;15,4;18,9;18,6;19,4;21,9
2018-08-28;41877.875;2;24,2;30,2;27,3;28,7;32,7;17,8;14,4;5,1;4,3;7,3;7,7;14,7;13,3;11,6;12,9;14,1;12,3;10,3;12,0;15,9;17,8;20,2;22,3;24,0
