data;data (Excel);dia (0 = domingo);0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
2018-07-27;41845.875;5;26,2;;;;11,8;17,0;16,4;14,2;16,7;16,5;17,1;14,0;16,8;16,0;9,3;12,3;11,8;11,7;9,1;14,6;15,8;11,7;17,7;16,5
2018-07-28;41846.875;6;7,0;;;;25,2;22,2;15,4;22,5;16,8;19,5;8,9;14,3;8,2;17,4;18,5;15,6;15,7;15,4;11,0;14,9;8,3;19,6;20,5;18,8
2018-07-29;41847.875;0;20,1;;;;20,6;24,7;19,3;16,4;20,3;20,5;16,8;13,3;16,2;16,8;15,6;6,7;15,7;15,9;20,4;29,8;14,3;15,0;24,4;29,3
2018-07-30;41848.875;1;26,5;;;;21,4;18,9;14,4;16,1;17,7;16,1;15,8;16,6;16,3;16,6;17,6;10,9;14,2;17,5;17,2;16,1;19,8;9,5;21,7;5,6
2018-07-31;41849.875;2;23,8;;;;17,9;16,6;18,7;16,1;15,4;11,2;13,7;11,3;9,3;7,2;9,4;21,7;11,7;14,1;12,8;19,4;30,7;16,2;13,0;7,5
2018-08-01;41850.875;3;17,2;;;;21,8;17,7;16,7;12,7;14,7;13,6;16,4;20,2;9,0;14,0;12,1;17,9;9,7;16,1;12,2;18,5;14,9;12,6;10,6;24,5
2018-08-02;41851.875;4;24,3;;;;16,4;11,3;18,2;16,1;18,7;17,9;14,2;15,6;10,1;8,8;17,7;12,9;13,1;14,0;13,2;13,2;11,1;19,2;24,6;15,9
2018-08-03;41852.875;5;20,1;;;;19,3;16,7;18,4;17,1;10,0;14,2;11,3;15,2;11,5;12,0;15,8;12,0;12,3;12,9;19,5;11,0;18,7;11,7;27,2;30,3
2018-08-04;41853.875;6;22,4;;;;25,1;28,0;22,7;21,3;15,8;15,2;13,2;10,6;8,3;10,7;8,3;5,4;9,1;15,0;11,7;18,3;17,3;13,7;22,2;23,9
2018-08-05;41854.875;0;22,9;;;;22,9;30,5;23,2;18,3;21,1;13,8;;12,7;10,6;15,0;18,2;16,7;21,4;16,8;19,7;15,4;11,3;12,0;16,9;30,1
2018-08-06;41855.875;1;17,7;;;;16,1;18,2;19,1;12,8;15,3;12,7;15,3;9,6;13,4;13,3;15,5;17,7;11,5;14,8;17,0;20,6;24,2;23,8;19,0;21,5
2018-08-07;41856.875;2;31,5;;;;16,6;19,3;12,3;8,0;16,5;12,2;15,4;11,0;10,1;5,0;5,2;4,9;13,4;12,6;14,6;13,0;33,5;24,5;23,1;21,1
2018-08-08;41857.875;3;25,4;;;;17,8;19,6;12,2;11,9;18,0;12,7;13,3;14,3;11,2;8,6;16,1;9,7;7,1;11,9;9,2;11,1;16,0;24,2;16,2;29,9
2018-08-09;41858.875;4;28,0;;;;16,7;19,0;16,3;13,4;16,5;13,4;13,9;19,0;11,3;16,4;11,0;10,6;9,2;11,6;15,7;21,4;14,0;12,6;19,0;29,3
2018-08-10;41859.875;5;26,5;;;;17,1;17,7;14,6;8,4;19,9;16,5;15,0;18,6;12,1;7,9;12,0;12,8;8,5;9,7;13,2;10,6;20,7;15,9;8,5;28,9
2018-08-11;41860.875;6;27,0;;;;6,2;13,0;22,3;20,3;13,7;11,8;12,1;15,5;6,5;10,8;13,9;11,6;4,5;5,5;8,3;8,4;22,3;14,0;22,4;31,1
2018-08-12;41861.875;0;24,2;;;;21,6;18,8;22,4;11,1;23,1;19,9;20,6;11,8;5,1;8,3;21,4;21,5;13,5;15,1;16,0;17,4;16,7;22,8;18,1;16,8
2018-08-13;41862.875;1;7,2;;;;;15,0;15,7;14,5;17,6;17,3;14,2;13,9;11,7;14,8;16,9;19,0;15,8;15,2;11,4;18,3;20,2;14,8;21,0;31,9
2018-08-14;41863.875;2;21,2;;;;19,7;16,5;15,2;17,2;17,5;13,7;13,7;14,5;10,9;5,9;6,5;14,3;12,2;16,6;16,0;18,7;19,5;23,1;20,1;6,5
2018-08-15;41864.875;3;25,4;;;;16,8;17,2;11,5;11,8;15,7;9,8;12,3;12,8;10,1;12,7;16,9;17,0;12,8;10,0;18,5;19,6;14,8;24,4;28,0;9,2
2018-08-16;41865.875;4;15,0;;;;20,4;17,6;16,3;13,8;14,8;13,0;14,9;17,0;9,6;10,7;9,8;16,3;13,8;15,5;17,0;19,2;18,7;21,9;24,2;36,2
2018-08-17;41866.875;5;23,4;;;;22,9;14,2;14,6;15,4;9,1;17,0;19,7;10,9;14,5;10,2;21,0;11,5;8,4;11,8;15,0;15,0;19,0;18,2;6,2;24,9
2018-08-18;41867.875;6;20,4;;;;23,6;23,0;19,0;11,5;20,3;13,7;11,4;12,1;9,0;12,7;19,9;4,7;17,8;9,8;6,2;15,0;14,5;24,3;16,8;29,5
